step,raw_loss,masked_loss,accuracy,masked_acc,lr,elapsed_s,samples_seen,mask_frac
2620,4.184157,4.145984,0.146667,0.148728,0.000931,1022.7,670720,0.9861
2630,4.180602,4.145126,0.149231,0.151159,0.000931,1026.2,673280,0.9872
2640,4.179008,4.144918,0.152649,0.154593,0.000930,1029.7,675840,0.9874
2650,4.177475,4.136707,0.149841,0.152050,0.000930,1033.2,678400,0.9855
2660,4.155209,4.124922,0.147644,0.149256,0.000929,1036.6,680960,0.9892
2670,4.172031,4.126923,0.154114,0.156686,0.000928,1040.1,683520,0.9836
2680,4.164197,4.135750,0.150940,0.152494,0.000928,1043.6,686080,0.9898
2690,4.175825,4.141008,0.143982,0.145815,0.000927,1047.0,688640,0.9874
2700,4.162256,4.128717,0.160156,0.162125,0.000927,1050.5,691200,0.9879
2710,4.165547,4.138866,0.158447,0.159980,0.000926,1055.0,693760,0.9904
2720,4.161673,4.133519,0.149658,0.151190,0.000926,1060.3,696320,0.9899
2730,4.175500,4.125225,0.154541,0.157394,0.000925,1063.7,698880,0.9819
2740,4.178166,4.139926,0.150085,0.152194,0.000925,1067.1,701440,0.9861
2750,4.172075,4.131315,0.158813,0.161174,0.000924,1070.6,704000,0.9854
2760,4.170414,4.138351,0.143616,0.145274,0.000923,1074.2,706560,0.9886
2770,4.163023,4.133031,0.151062,0.152712,0.000923,1077.6,709120,0.9892
2780,4.162601,4.126949,0.153809,0.155767,0.000922,1081.1,711680,0.9874
2790,4.166998,4.130795,0.153137,0.155193,0.000922,1084.5,714240,0.9868
2800,4.169710,4.125065,0.152832,0.155325,0.000921,1087.9,716800,0.9839
2810,4.145974,4.108975,0.165100,0.167347,0.000921,1091.9,719360,0.9866
2820,4.161402,4.126193,0.152649,0.154554,0.000920,1097.2,721920,0.9877
2830,4.164559,4.118231,0.159546,0.162239,0.000919,1100.6,724480,0.9834
2840,4.164493,4.135340,0.161133,0.162883,0.000919,1103.9,727040,0.9893
2850,4.164214,4.128327,0.159851,0.161937,0.000918,1107.3,729600,0.9871
2860,4.159576,4.124750,0.153015,0.154954,0.000918,1110.7,732160,0.9875
2870,4.174958,4.132886,0.161926,0.164435,0.000917,1114.1,734720,0.9847
2880,4.159958,4.119191,0.151123,0.153408,0.000917,1117.5,737280,0.9851
2890,4.156332,4.132552,0.157043,0.158407,0.000916,1120.8,739840,0.9914
2900,4.152984,4.127995,0.163879,0.165394,0.000915,1124.3,742400,0.9908
2910,4.158138,4.124117,0.170471,0.172631,0.000915,1128.4,744960,0.9875
2920,4.172746,4.128796,0.161804,0.164464,0.000914,1133.4,747520,0.9838
2930,4.150626,4.122327,0.159058,0.160725,0.000914,1136.7,750080,0.9896
2940,4.173010,4.126518,0.170288,0.173184,0.000913,1140.1,752640,0.9833
2950,4.159180,4.119530,0.170715,0.173167,0.000912,1143.3,755200,0.9858
2960,4.151119,4.114880,0.170959,0.173201,0.000912,1146.6,757760,0.9871
2970,4.168430,4.130203,0.174255,0.176682,0.000911,1150.0,760320,0.9863
2980,4.158120,4.132451,0.162292,0.163853,0.000911,1153.3,762880,0.9905
2990,4.150534,4.130210,0.169312,0.170592,0.000910,1156.6,765440,0.9925
3000,4.146836,4.118048,0.166321,0.168106,0.000909,1159.9,768000,0.9894
3010,4.148355,4.115260,0.166809,0.168818,0.000909,1163.6,770560,0.9881
3020,4.158372,4.115771,0.171631,0.174290,0.000908,1169.2,773120,0.9847
3030,4.166540,4.120924,0.167786,0.170639,0.000908,1172.5,775680,0.9833
3040,4.137259,4.122542,0.169128,0.170042,0.000907,1175.8,778240,0.9946
3050,4.150126,4.111192,0.173035,0.175520,0.000906,1179.1,780800,0.9858
3060,4.158401,4.117575,0.164368,0.166791,0.000906,1182.9,783360,0.9855
3070,4.141177,4.112960,0.167480,0.169216,0.000905,1186.4,785920,0.9897
3080,4.147895,4.117559,0.166687,0.168539,0.000905,1189.9,788480,0.9890
3090,4.151601,4.118645,0.174500,0.176601,0.000904,1193.3,791040,0.9881
3100,4.142849,4.116277,0.166504,0.168125,0.000903,1196.7,793600,0.9904
3110,4.140983,4.116386,0.165161,0.166626,0.000903,1201.0,796160,0.9912
3120,4.153478,4.121560,0.170654,0.172646,0.000902,1206.1,798720,0.9885
3130,4.158917,4.109482,0.182617,0.185966,0.000901,1209.5,801280,0.9820
3140,4.132253,4.104184,0.174805,0.176572,0.000901,1212.8,803840,0.9900
3150,4.156419,4.118467,0.172302,0.174680,0.000900,1216.2,806400,0.9864
3160,4.145771,4.110837,0.163879,0.165976,0.000900,1219.5,808960,0.9874
3170,4.171831,4.135269,0.158203,0.160327,0.000899,1222.9,811520,0.9868
3180,4.143007,4.119947,0.161133,0.162472,0.000898,1226.3,814080,0.9918
3190,4.155095,4.104479,0.181946,0.185305,0.000898,1229.6,816640,0.9819
3200,4.143745,4.112576,0.181213,0.183272,0.000897,1232.9,819200,0.9888
3210,4.138783,4.099542,0.187500,0.190170,0.000896,1236.4,821760,0.9860
3220,4.132655,4.103283,0.188354,0.190376,0.000896,1242.1,824320,0.9894
3230,4.137617,4.110834,0.170288,0.171967,0.000895,1245.4,826880,0.9902
3240,4.138096,4.109309,0.176880,0.178712,0.000894,1248.7,829440,0.9897
3250,4.153059,4.109206,0.176331,0.179163,0.000894,1252.6,832000,0.9842
3260,4.143118,4.113234,0.176147,0.178038,0.000893,1256.2,834560,0.9894
3270,4.133595,4.109452,0.172607,0.174106,0.000892,1259.9,837120,0.9914
3280,4.156903,4.122531,0.170227,0.172384,0.000892,1263.8,839680,0.9875
