step,loss,bpc,acc,gnorm,lr,elapsed_s
312,4.509257,6.5055,0.160760,0.1120,0.001000,860.6
313,4.511968,6.5094,0.158030,0.1009,0.001000,863.4
314,4.512060,6.5095,0.156822,0.1069,0.001000,866.1
315,4.508237,6.5040,0.159761,0.1034,0.001000,868.9
316,4.518971,6.5195,0.151157,0.1116,0.001000,871.6
317,4.501905,6.4949,0.152528,0.1135,0.001000,874.4
318,4.517904,6.5180,0.157184,0.1083,0.001000,877.3
319,4.503653,6.4974,0.157517,0.1016,0.001000,880.0
320,4.497267,6.4882,0.155464,0.1072,0.001000,882.8
321,4.528637,6.5335,0.152941,0.1015,0.001000,885.5
322,4.508560,6.5045,0.157155,0.1043,0.001000,888.2
323,4.502323,6.4955,0.156641,0.1035,0.001000,891.0
324,4.508087,6.5038,0.158039,0.1154,0.001000,893.8
325,4.507261,6.5026,0.158893,0.1076,0.001000,896.5
326,4.515536,6.5146,0.156298,0.1077,0.001000,899.3
327,4.509493,6.5058,0.160778,0.1076,0.001000,902.1
328,4.502453,6.4957,0.161606,0.1015,0.001000,904.9
329,4.514534,6.5131,0.156127,0.1052,0.001000,907.7
330,4.526508,6.5304,0.158534,0.1081,0.001000,910.7
331,4.496238,6.4867,0.159925,0.1068,0.001000,913.3
332,4.503043,6.4965,0.155282,0.1017,0.001000,916.0
333,4.516968,6.5166,0.154254,0.1169,0.001000,918.8
334,4.504297,6.4983,0.158380,0.1116,0.001000,921.5
335,4.512898,6.5108,0.160595,0.1083,0.001000,924.2
336,4.514569,6.5132,0.158030,0.1003,0.001000,927.1
337,4.516826,6.5164,0.157155,0.1097,0.001000,929.8
338,4.496128,6.4866,0.155977,0.1054,0.001000,932.5
339,4.508751,6.5048,0.155829,0.1118,0.001000,935.2
340,4.516115,6.5154,0.157004,0.1089,0.001000,938.0
341,4.504241,6.4983,0.158534,0.1184,0.001000,940.7
342,4.507050,6.5023,0.162301,0.1025,0.001000,943.6
343,4.517524,6.5174,0.158551,0.1067,0.001000,946.3
344,4.523102,6.5255,0.151686,0.1164,0.001000,949.0
345,4.522489,6.5246,0.156682,0.1272,0.001000,951.8
346,4.505564,6.5002,0.154951,0.1092,0.001000,954.4
347,4.503615,6.4974,0.159740,0.0977,0.001000,957.2
348,4.514051,6.5124,0.156843,0.1026,0.001000,960.0
349,4.508221,6.5040,0.155122,0.1147,0.001000,962.7
350,4.501778,6.4947,0.158885,0.1000,0.001000,965.3
351,4.517314,6.5171,0.157868,0.1073,0.001000,968.1
352,4.507558,6.5031,0.157498,0.1030,0.001000,971.2
353,4.486142,6.4722,0.159235,0.1124,0.001000,974.2
354,4.502901,6.4963,0.156309,0.1210,0.001000,977.1
355,4.501478,6.4943,0.162301,0.1093,0.001000,979.9
356,4.495978,6.4863,0.161274,0.1129,0.001000,982.8
357,4.514190,6.5126,0.159904,0.1090,0.001000,985.4
358,4.512126,6.5096,0.154756,0.1026,0.001000,988.3
359,4.504057,6.4980,0.154426,0.1280,0.001000,991.1
360,4.491893,6.4805,0.160437,0.1228,0.001000,994.0
361,4.502536,6.4958,0.161268,0.1185,0.001000,996.7
362,4.513715,6.5119,0.157326,0.1108,0.001000,999.4
363,4.513359,6.5114,0.152913,0.1274,0.001000,1002.3
364,4.512122,6.5096,0.159398,0.1063,0.001000,1005.1
365,4.499252,6.4911,0.160260,0.1210,0.001000,1007.8
366,4.523477,6.5260,0.155258,0.1213,0.001000,1010.6
367,4.507776,6.5034,0.157365,0.1149,0.001000,1013.3
368,4.493349,6.4826,0.163332,0.1121,0.001000,1016.1
369,4.493234,6.4824,0.163674,0.1189,0.001000,1018.8
370,4.494272,6.4839,0.157004,0.1086,0.001000,1021.6
371,4.512024,6.5095,0.158543,0.1137,0.001000,1024.3
372,4.512369,6.5100,0.159740,0.1032,0.001000,1027.2
373,4.502043,6.4951,0.162990,0.1071,0.001000,1030.0
374,4.499338,6.4912,0.160082,0.0939,0.001000,1032.7
375,4.518082,6.5182,0.160253,0.1113,0.001000,1035.4
376,4.496980,6.4878,0.162310,0.1013,0.001000,1038.1
377,4.503362,6.4970,0.158543,0.0970,0.001000,1040.8
378,4.511021,6.5081,0.153767,0.1028,0.001000,1043.6
