step,loss,bpc,acc,gnorm,lr,elapsed_s
389,4.567731,6.5899,0.149425,2.7557,0.001000,1154.3
390,4.562699,6.5826,0.152014,2.2809,0.001000,1157.3
391,4.562141,6.5818,0.147597,6.7162,0.001000,1160.2
392,4.559412,6.5779,0.149597,5.8821,0.001000,1163.3
393,4.551080,6.5658,0.146100,28.0033,0.001000,1166.1
394,4.548869,6.5627,0.149118,6.0597,0.001000,1169.0
395,4.543569,6.5550,0.149957,5.9968,0.001000,1172.0
396,4.538776,6.5481,0.152386,4.0524,0.001000,1174.9
397,4.569677,6.5927,0.150094,10.9339,0.001000,1177.9
398,4.586987,6.6176,0.144014,5.0707,0.001000,1180.9
399,4.569248,6.5921,0.142710,5.4016,0.001000,1183.9
400,4.552349,6.5677,0.147558,30.0406,0.001000,1187.0
401,4.545410,6.5577,0.151312,5.1896,0.001000,1190.0
402,4.532694,6.5393,0.152059,4.6054,0.001000,1192.9
403,4.540974,6.5513,0.149290,162.3860,0.001000,1195.7
404,4.527109,6.5313,0.157841,12.1722,0.001000,1198.6
405,4.541548,6.5521,0.152348,6213.5703,0.001000,1201.4
406,4.528666,6.5335,0.157895,7.4180,0.001000,1204.4
407,4.520108,6.5212,0.154451,2.4274,0.001000,1207.3
408,4.533405,6.5403,0.150814,8.7433,0.001000,1210.2
409,4.541054,6.5514,0.152441,5.0578,0.001000,1213.2
410,4.512569,6.5103,0.154044,25.7101,0.001000,1216.1
411,4.533230,6.5401,0.150538,11.8043,0.001000,1219.0
412,4.530460,6.5361,0.152014,22.3896,0.001000,1222.1
413,4.517476,6.5174,0.153412,2.5697,0.001000,1224.9
414,4.537864,6.5468,0.152244,13.4291,0.001000,1227.7
415,4.527200,6.5314,0.151344,6.5084,0.001000,1230.6
416,4.540512,6.5506,0.150162,7.4495,0.001000,1233.5
417,4.529744,6.5351,0.152586,2.0024,0.001000,1236.5
418,4.529515,6.5347,0.150471,3.6797,0.001000,1239.5
419,4.523429,6.5260,0.156138,4.1760,0.001000,1242.3
420,4.553912,6.5699,0.152871,2.3746,0.001000,1245.2
421,4.533990,6.5412,0.151220,3.9895,0.001000,1248.2
422,4.541820,6.5525,0.150146,2.4423,0.001000,1251.2
423,4.540247,6.5502,0.152557,25.5398,0.001000,1254.1
424,4.500855,6.4934,0.162993,3.2980,0.001000,1257.0
425,4.533442,6.5404,0.157498,65.6568,0.001000,1259.8
426,4.550521,6.5650,0.149514,17.9929,0.001000,1262.6
427,4.542747,6.5538,0.148813,7.7484,0.001000,1265.8
428,4.530478,6.5361,0.157841,478.6857,0.001000,1268.7
429,4.523930,6.5267,0.160772,8.6002,0.001000,1271.6
430,4.536975,6.5455,0.154096,8.5519,0.001000,1274.6
431,4.517985,6.5181,0.156501,6.1349,0.001000,1277.4
432,4.517651,6.5176,0.155658,2426.3857,0.001000,1280.4
433,4.533009,6.5398,0.152714,88.2556,0.001000,1283.4
434,4.525302,6.5287,0.152513,864.0927,0.001000,1286.3
435,4.505174,6.4996,0.155146,1026.0474,0.001000,1289.1
436,4.548936,6.5628,0.155087,2223.1313,0.001000,1292.1
437,4.553602,6.5695,0.153028,673.7977,0.001000,1294.9
438,4.544242,6.5560,0.153213,530529.1875,0.001000,1298.1
