step,loss,bpc,acc,gnorm,lr,elapsed_s
355,4.485266,6.4709,0.167608,0.1091,0.001000,901.7
356,4.492523,6.4814,0.160589,0.1304,0.001000,904.1
357,4.513913,6.5122,0.159219,0.1197,0.001000,906.6
358,4.507815,6.5034,0.161611,0.1221,0.001000,909.1
359,4.495253,6.4853,0.162130,0.1156,0.001000,911.8
360,4.471138,6.4505,0.164363,0.1195,0.001000,914.6
361,4.490817,6.4789,0.163496,0.1187,0.001000,917.2
362,4.501143,6.4938,0.163668,0.1336,0.001000,919.8
363,4.496473,6.4871,0.162139,0.1230,0.001000,922.5
364,4.498337,6.4898,0.162134,0.1141,0.001000,925.1
365,4.478132,6.4606,0.167948,0.1123,0.001000,927.7
366,4.497744,6.4889,0.163321,0.1092,0.001000,930.2
367,4.493217,6.4824,0.164363,0.1371,0.001000,932.9
368,4.479015,6.4619,0.166410,0.1221,0.001000,935.4
369,4.471500,6.4510,0.170515,0.1063,0.001000,937.9
370,4.478493,6.4611,0.163845,0.1194,0.001000,940.6
371,4.492866,6.4819,0.163161,0.1160,0.001000,943.2
372,4.494482,6.4842,0.161450,0.1183,0.001000,945.8
373,4.492274,6.4810,0.163503,0.1187,0.001000,948.3
374,4.489076,6.4764,0.159569,0.1162,0.001000,951.0
375,4.504586,6.4988,0.157859,0.1296,0.001000,953.5
376,4.476696,6.4585,0.164018,0.1147,0.001000,955.9
377,4.482553,6.4670,0.160253,0.1094,0.001000,958.5
378,4.496839,6.4876,0.159747,0.1127,0.001000,961.2
379,4.470163,6.4491,0.168291,0.1104,0.001000,963.8
380,4.480732,6.4644,0.163157,0.1264,0.001000,966.6
381,4.472282,6.4522,0.165385,0.1117,0.001000,969.3
382,4.473673,6.4542,0.169998,0.1122,0.001000,971.9
383,4.477712,6.4600,0.165211,0.1128,0.001000,974.5
384,4.486602,6.4728,0.167435,0.1186,0.001000,977.0
385,4.478307,6.4609,0.168973,0.1103,0.001000,979.6
386,4.477378,6.4595,0.169329,0.1081,0.001000,982.1
387,4.486488,6.4727,0.166411,0.1050,0.001000,984.6
388,4.495259,6.4853,0.164358,0.1148,0.001000,987.2
389,4.511452,6.5087,0.163493,0.1169,0.001000,989.7
390,4.501505,6.4943,0.164182,0.1321,0.001000,992.1
391,4.499820,6.4919,0.163845,0.1078,0.001000,994.6
392,4.500974,6.4936,0.162635,0.1013,0.001000,997.0
393,4.492699,6.4816,0.159242,0.1154,0.001000,999.6
394,4.490994,6.4792,0.161616,0.1128,0.001000,1002.2
395,4.488323,6.4753,0.165895,0.1180,0.001000,1004.8
396,4.480083,6.4634,0.163332,0.1093,0.001000,1007.3
397,4.505031,6.4994,0.167096,0.1155,0.001000,1010.0
398,4.530656,6.5364,0.158312,0.1198,0.001000,1012.5
399,4.513717,6.5119,0.157136,0.1109,0.001000,1015.1
400,4.496941,6.4877,0.160925,0.1119,0.001000,1017.6
401,4.488442,6.4755,0.167439,0.1160,0.001000,1020.2
402,4.473110,6.4534,0.169486,0.1285,0.001000,1022.9
403,4.483538,6.4684,0.165554,0.1242,0.001000,1025.5
404,4.468389,6.4465,0.174293,0.1368,0.001000,1028.1
405,4.476717,6.4586,0.165841,0.1171,0.001000,1030.9
406,4.464261,6.4406,0.173667,0.1170,0.001000,1033.4
407,4.456644,6.4296,0.170682,0.1124,0.001000,1035.9
408,4.468791,6.4471,0.168980,0.1196,0.001000,1038.4
409,4.491708,6.4802,0.165415,0.1264,0.001000,1041.2
410,4.462424,6.4379,0.168951,0.1317,0.001000,1043.7
411,4.485845,6.4717,0.166581,0.1291,0.001000,1046.2
412,4.478889,6.4617,0.168295,0.1150,0.001000,1048.8
413,4.468688,6.4470,0.168462,0.1298,0.001000,1051.3
414,4.478471,6.4611,0.169824,0.1363,0.001000,1053.9
415,4.471384,6.4509,0.168978,0.1173,0.001000,1056.4
416,4.481792,6.4659,0.168462,0.1270,0.001000,1059.1
417,4.477973,6.4604,0.167605,0.1169,0.001000,1061.7
418,4.471228,6.4506,0.165724,0.1479,0.001000,1064.3
419,4.468863,6.4472,0.166067,0.1124,0.001000,1066.9
420,4.501108,6.4937,0.161440,0.1370,0.001000,1069.3
421,4.488304,6.4753,0.165899,0.1390,0.001000,1071.9
422,4.495237,6.4853,0.167095,0.1246,0.001000,1074.5
423,4.487942,6.4748,0.168462,0.1195,0.001000,1077.2
424,4.449985,6.4200,0.178370,0.1488,0.001000,1079.7
425,4.478024,6.4604,0.171380,0.1136,0.001000,1082.2
426,4.499782,6.4918,0.162485,0.1320,0.001000,1084.7
427,4.492137,6.4808,0.165214,0.1301,0.001000,1087.2
428,4.466974,6.4445,0.169323,0.1118,0.001000,1089.7
429,4.463698,6.4398,0.178199,0.1529,0.001000,1092.2
430,4.476371,6.4581,0.170344,0.1099,0.001000,1094.9
431,4.462671,6.4383,0.170511,0.1178,0.001000,1097.4
432,4.460043,6.4345,0.166411,0.1095,0.001000,1100.0
433,4.475025,6.4561,0.166239,0.1521,0.001000,1102.7
434,4.463604,6.4396,0.166752,0.1188,0.001000,1105.7
435,4.452511,6.4236,0.169824,0.1160,0.001000,1108.4
436,4.489727,6.4773,0.168296,0.1332,0.001000,1111.1
437,4.497776,6.4889,0.163664,0.1381,0.001000,1113.7
438,4.482629,6.4671,0.166752,0.1213,0.001000,1116.2
439,4.479405,6.4624,0.168459,0.1375,0.001000,1118.7
440,4.492423,6.4812,0.164353,0.1487,0.001000,1121.4
441,4.479943,6.4632,0.165216,0.1130,0.001000,1123.9
442,4.487166,6.4736,0.165384,0.1166,0.001000,1126.6
443,4.487403,6.4740,0.165556,0.1348,0.001000,1129.2
444,4.479174,6.4621,0.160266,0.1183,0.001000,1131.9
