step,loss,bpc,acc,gnorm,lr,elapsed_s
382,4.489892,6.4776,0.159747,0.1126,0.001000,877.0
383,4.489820,6.4775,0.160418,0.1243,0.001000,879.4
384,4.497561,6.4886,0.158218,0.1144,0.001000,881.8
385,4.496719,6.4874,0.159918,0.1116,0.001000,884.2
386,4.495373,6.4855,0.161085,0.1007,0.001000,886.9
387,4.502047,6.4951,0.157023,0.1070,0.001000,889.3
388,4.497336,6.4883,0.161108,0.1128,0.001000,891.9
389,4.513801,6.5121,0.160233,0.1051,0.001000,894.3
390,4.509261,6.5055,0.157498,0.1045,0.001000,896.8
391,4.508412,6.5043,0.158201,0.0894,0.001000,899.2
392,4.509755,6.5062,0.155430,0.0982,0.001000,901.6
393,4.503875,6.4977,0.153098,0.0974,0.001000,904.1
394,4.500924,6.4935,0.154597,0.1149,0.001000,906.7
395,4.497509,6.4886,0.162468,0.0967,0.001000,909.2
396,4.493422,6.4827,0.163332,0.0902,0.001000,911.6
397,4.518705,6.5191,0.161944,0.0884,0.001000,914.0
398,4.547643,6.5609,0.154350,0.0984,0.001000,916.4
399,4.527504,6.5318,0.155590,0.1140,0.001000,919.0
400,4.513387,6.5115,0.156984,0.1072,0.001000,921.7
401,4.507222,6.5026,0.160576,0.0991,0.001000,924.0
402,4.491385,6.4797,0.162310,0.1082,0.001000,926.4
403,4.506001,6.5008,0.153912,0.1008,0.001000,928.8
404,4.486257,6.4723,0.163153,0.1341,0.001000,931.1
405,4.498342,6.4898,0.156277,0.1032,0.001000,933.6
406,4.484344,6.4696,0.163724,0.0986,0.001000,936.1
407,4.480400,6.4639,0.163677,0.0937,0.001000,938.4
408,4.491024,6.4792,0.162296,0.0939,0.001000,940.8
409,4.506118,6.5010,0.159099,0.1201,0.001000,943.3
410,4.473614,6.4541,0.163982,0.1222,0.001000,945.7
411,4.498150,6.4895,0.158730,0.1202,0.001000,948.2
412,4.499431,6.4913,0.159383,0.0928,0.001000,950.7
413,4.486678,6.4729,0.161279,0.1065,0.001000,953.1
414,4.499321,6.4912,0.161802,0.1369,0.001000,955.4
415,4.487852,6.4746,0.162301,0.1298,0.001000,957.9
416,4.500835,6.4934,0.156662,0.1169,0.001000,960.2
417,4.497298,6.4883,0.157365,0.0969,0.001000,962.8
418,4.492095,6.4807,0.159897,0.1277,0.001000,965.2
419,4.493459,6.4827,0.160247,0.1210,0.001000,967.7
420,4.513850,6.5121,0.157669,0.1201,0.001000,970.2
421,4.502052,6.4951,0.159925,0.1009,0.001000,972.5
422,4.513840,6.5121,0.156480,0.1154,0.001000,974.8
423,4.508256,6.5041,0.158201,0.1134,0.001000,977.3
424,4.470029,6.4489,0.165214,0.1213,0.001000,979.7
425,4.495143,6.4851,0.165381,0.1036,0.001000,982.0
426,4.513841,6.5121,0.157706,0.1336,0.001000,984.2
427,4.510360,6.5071,0.158209,0.1204,0.001000,986.5
428,4.495141,6.4851,0.163325,0.0993,0.001000,988.9
429,4.485059,6.4706,0.165898,0.1120,0.001000,991.4
430,4.496031,6.4864,0.165384,0.0967,0.001000,993.8
431,4.480294,6.4637,0.164531,0.1150,0.001000,996.2
432,4.482694,6.4672,0.160266,0.0969,0.001000,998.7
433,4.496934,6.4877,0.162986,0.1061,0.001000,1001.1
434,4.488767,6.4759,0.164694,0.1075,0.001000,1003.8
435,4.478050,6.4605,0.165216,0.1025,0.001000,1006.2
436,4.503416,6.4971,0.162635,0.1004,0.001000,1008.6
437,4.510972,6.5080,0.156974,0.1070,0.001000,1011.0
438,4.496416,6.4870,0.161611,0.1084,0.001000,1013.4
439,4.510427,6.5072,0.155829,0.1236,0.001000,1016.0
440,4.510308,6.5070,0.160925,0.1375,0.001000,1018.4
441,4.491608,6.4800,0.160949,0.1012,0.001000,1020.8
442,4.494510,6.4842,0.162305,0.1005,0.001000,1023.2
443,4.492237,6.4810,0.163335,0.1027,0.001000,1025.5
444,4.494798,6.4846,0.156341,0.0971,0.001000,1027.9
445,4.499277,6.4911,0.160754,0.1138,0.001000,1030.3
446,4.499119,6.4909,0.157165,0.1137,0.001000,1032.7
