step,loss,bpc,acc,gnorm,lr,elapsed_s
415,4.462172,6.4376,0.168293,0.1200,0.001000,1138.8
416,4.475357,6.4566,0.162648,0.1165,0.001000,1141.5
417,4.469899,6.4487,0.162997,0.1061,0.001000,1144.3
418,4.465530,6.4424,0.162468,0.1493,0.001000,1147.1
419,4.465475,6.4423,0.170690,0.1123,0.001000,1149.8
420,4.498337,6.4898,0.163496,0.1307,0.001000,1152.5
421,4.483636,6.4685,0.166411,0.1318,0.001000,1155.1
422,4.493509,6.4828,0.160247,0.1296,0.001000,1157.9
423,4.479553,6.4627,0.164529,0.1233,0.001000,1160.6
424,4.442590,6.4093,0.172049,0.1291,0.001000,1163.4
425,4.477186,6.4592,0.164182,0.1181,0.001000,1166.2
426,4.494195,6.4838,0.160096,0.1372,0.001000,1168.9
427,4.486954,6.4733,0.163677,0.1411,0.001000,1171.5
428,4.462016,6.4373,0.169494,0.1158,0.001000,1174.2
429,4.454525,6.4265,0.176832,0.1402,0.001000,1176.8
430,4.464899,6.4415,0.171712,0.1062,0.001000,1179.4
431,4.457271,6.4305,0.171536,0.1215,0.001000,1182.3
432,4.456231,6.4290,0.169483,0.0997,0.001000,1185.1
433,4.470963,6.4503,0.168807,0.1297,0.001000,1187.7
434,4.466745,6.4442,0.169840,0.1245,0.001000,1190.4
435,4.452185,6.4232,0.171190,0.1059,0.001000,1193.2
436,4.486939,6.4733,0.164522,0.1199,0.001000,1195.9
437,4.494296,6.4839,0.161434,0.1391,0.001000,1198.8
438,4.478268,6.4608,0.162982,0.1294,0.001000,1201.5
439,4.484624,6.4700,0.161973,0.1202,0.001000,1204.2
440,4.486444,6.4726,0.163496,0.1278,0.001000,1206.9
441,4.476631,6.4584,0.164704,0.1157,0.001000,1209.6
442,4.483188,6.4679,0.164358,0.1243,0.001000,1212.4
443,4.478973,6.4618,0.166240,0.1152,0.001000,1215.1
444,4.475714,6.4571,0.164704,0.1079,0.001000,1217.9
