step,loss,bpc,acc,gnorm,lr,elapsed_s
310,4.498083,6.4894,0.158201,0.1109,0.001000,793.7
311,4.508440,6.5043,0.153912,0.1182,0.001000,796.3
312,4.502862,6.4963,0.156138,0.1209,0.001000,798.9
313,4.508084,6.5038,0.154780,0.1098,0.001000,801.5
314,4.509943,6.5065,0.156994,0.1166,0.001000,803.9
315,4.505128,6.4995,0.159250,0.1030,0.001000,806.5
316,4.514478,6.5130,0.150129,0.1089,0.001000,808.9
317,4.496958,6.4878,0.153899,0.1122,0.001000,811.5
318,4.516085,6.5154,0.160601,0.1051,0.001000,814.0
319,4.502778,6.4962,0.157175,0.1218,0.001000,816.6
320,4.493793,6.4832,0.158201,0.0986,0.001000,819.2
321,4.526325,6.5301,0.153453,0.0966,0.001000,821.6
322,4.504418,6.4985,0.161097,0.0951,0.001000,824.2
323,4.499403,6.4913,0.159212,0.1041,0.001000,826.6
324,4.502847,6.4963,0.157355,0.1056,0.001000,829.0
325,4.505978,6.5008,0.157526,0.1164,0.001000,831.7
326,4.511631,6.5089,0.153213,0.1058,0.001000,834.1
327,4.504910,6.4992,0.157194,0.0964,0.001000,836.5
328,4.498701,6.4903,0.159890,0.0959,0.001000,839.0
329,4.513118,6.5111,0.153042,0.1106,0.001000,841.4
330,4.525954,6.5296,0.154083,0.1049,0.001000,844.0
331,4.494267,6.4839,0.161290,0.1119,0.001000,846.7
332,4.500884,6.4934,0.155282,0.0995,0.001000,849.2
333,4.512969,6.5109,0.154426,0.1021,0.001000,851.6
334,4.497616,6.4887,0.155476,0.1003,0.001000,854.0
335,4.510492,6.5073,0.159227,0.1253,0.001000,856.6
336,4.508975,6.5051,0.159056,0.1146,0.001000,859.0
337,4.508248,6.5040,0.156812,0.1038,0.001000,861.5
338,4.490256,6.4781,0.160253,0.1047,0.001000,864.2
339,4.505481,6.5001,0.158389,0.1155,0.001000,866.7
340,4.519578,6.5204,0.155464,0.1224,0.001000,869.1
341,4.503703,6.4975,0.157336,0.1379,0.001000,871.5
342,4.506182,6.5011,0.158877,0.1120,0.001000,874.0
343,4.513505,6.5116,0.156501,0.1061,0.001000,876.4
344,4.515470,6.5145,0.154426,0.1145,0.001000,879.0
345,4.520894,6.5223,0.155829,0.1388,0.001000,881.4
346,4.508313,6.5041,0.154951,0.1315,0.001000,883.9
347,4.507082,6.5024,0.159398,0.1112,0.001000,886.4
348,4.514995,6.5138,0.155647,0.1071,0.001000,888.8
349,4.507485,6.5029,0.157004,0.1061,0.001000,891.2
350,4.500620,6.4930,0.163161,0.1068,0.001000,893.8
351,4.519609,6.5204,0.159747,0.1182,0.001000,896.2
352,4.511436,6.5086,0.159726,0.1261,0.001000,898.7
353,4.490270,6.4781,0.158722,0.1230,0.001000,901.1
354,4.502489,6.4957,0.158877,0.1176,0.001000,903.6
355,4.503644,6.4974,0.160931,0.1114,0.001000,906.1
356,4.493025,6.4821,0.159562,0.1205,0.001000,908.8
357,4.517344,6.5172,0.160589,0.1264,0.001000,911.3
358,4.509516,6.5059,0.157326,0.1016,0.001000,913.9
359,4.503563,6.4973,0.156480,0.1097,0.001000,916.4
360,4.484514,6.4698,0.158389,0.1232,0.001000,919.0
361,4.498370,6.4898,0.164353,0.1327,0.001000,921.4
362,4.512514,6.5102,0.155270,0.0979,0.001000,924.0
363,4.511788,6.5092,0.155134,0.1211,0.001000,926.6
364,4.515343,6.5143,0.155464,0.1061,0.001000,929.1
365,4.502688,6.4960,0.158893,0.1151,0.001000,931.7
366,4.519754,6.5206,0.152170,0.1278,0.001000,934.2
