step 4050 | loss 0.036636 | overall=0.2800 bit_acc=0.8000 byte_match=0.2800 hamming=1.6000 | add=0.0357 and=0.4783 or=0.5833 xor=0.0800 | being_0=0.0500 being_1=0.0600 being_2=0.0600 being_3=0.1000 being_4=0.0900 being_5=0.0400 being_6=0.0600 being_7=0.0300 being_8=0.0600 being_9=0.0600 oracle=0.2100 bit_oracle=0.9812 ensemble_benefit=+0.1800 | circular_spread=9.7559 coverage=0.5781 clustering=1.3000 | jump_0=0.9319 jump_1=0.9050 jump_2=0.9269 jump_3=0.9025 jump_4=0.6350 jump_5=0.0000 jump_6=0.9050 jump_7=0.9025 jump_8=0.9575 jump_9=0.8369 specialization=0.0416 | bit0=0.7900 bit1=0.7000 bit2=0.7500 bit3=0.8200 bit4=0.7300 bit5=0.8300 bit6=0.8300 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.196
step 4100 | loss 0.030293 | overall=0.3100 bit_acc=0.8163 byte_match=0.3100 hamming=1.4700 | add=0.1429 and=0.3913 or=0.7083 xor=0.0400 | being_0=0.0400 being_1=0.0600 being_2=0.0600 being_3=0.1100 being_4=0.1000 being_5=0.0800 being_6=0.0500 being_7=0.0500 being_8=0.0600 being_9=0.0600 oracle=0.2200 bit_oracle=0.9825 ensemble_benefit=+0.2000 | circular_spread=9.4888 coverage=0.5625 clustering=1.2000 | jump_0=0.9319 jump_1=0.9087 jump_2=0.9225 jump_3=0.9044 jump_4=0.5969 jump_5=0.0000 jump_6=0.9000 jump_7=0.9044 jump_8=0.9606 jump_9=0.8106 specialization=0.0435 | bit0=0.8000 bit1=0.7300 bit2=0.8000 bit3=0.8100 bit4=0.7100 bit5=0.8700 bit6=0.8600 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.200
step 4150 | loss 0.025987 | overall=0.3200 bit_acc=0.8100 byte_match=0.3200 hamming=1.5200 | add=0.1071 and=0.5652 or=0.6667 xor=0.0000 | being_0=0.0300 being_1=0.0500 being_2=0.0500 being_3=0.0900 being_4=0.1100 being_5=0.0600 being_6=0.0500 being_7=0.0400 being_8=0.0500 being_9=0.0600 oracle=0.2000 bit_oracle=0.9825 ensemble_benefit=+0.2100 | circular_spread=9.1973 coverage=0.5625 clustering=1.5000 | jump_0=0.9313 jump_1=0.9106 jump_2=0.9225 jump_3=0.9075 jump_4=0.4881 jump_5=0.0000 jump_6=0.9012 jump_7=0.9038 jump_8=0.9594 jump_9=0.8369 specialization=0.0419 | bit0=0.8000 bit1=0.7100 bit2=0.7800 bit3=0.8200 bit4=0.7100 bit5=0.8500 bit6=0.8600 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.214
step 4200 | loss 0.031808 | overall=0.3500 bit_acc=0.8163 byte_match=0.3500 hamming=1.4700 | add=0.1429 and=0.5652 or=0.7083 xor=0.0400 | being_0=0.0500 being_1=0.0800 being_2=0.0600 being_3=0.1100 being_4=0.0900 being_5=0.0500 being_6=0.0700 being_7=0.0400 being_8=0.0500 being_9=0.0700 oracle=0.2300 bit_oracle=0.9812 ensemble_benefit=+0.2400 | circular_spread=8.9495 coverage=0.5781 clustering=1.5000 | jump_0=0.9319 jump_1=0.9075 jump_2=0.9231 jump_3=0.9019 jump_4=0.4400 jump_5=0.0000 jump_6=0.8988 jump_7=0.9025 jump_8=0.9569 jump_9=0.8294 specialization=0.0467 | bit0=0.8000 bit1=0.7200 bit2=0.7800 bit3=0.8200 bit4=0.7200 bit5=0.8600 bit6=0.8800 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.218
step 4250 | loss 0.031573 | overall=0.3600 bit_acc=0.8112 byte_match=0.3600 hamming=1.5100 | add=0.1071 and=0.5652 or=0.7500 xor=0.0800 | being_0=0.0500 being_1=0.0500 being_2=0.0600 being_3=0.0900 being_4=0.1100 being_5=0.0600 being_6=0.0600 being_7=0.0300 being_8=0.0600 being_9=0.0600 oracle=0.2600 bit_oracle=0.9862 ensemble_benefit=+0.2500 | circular_spread=9.1826 coverage=0.5781 clustering=1.3000 | jump_0=0.9319 jump_1=0.9063 jump_2=0.9219 jump_3=0.9050 jump_4=0.5200 jump_5=0.0000 jump_6=0.8994 jump_7=0.9056 jump_8=0.9569 jump_9=0.8394 specialization=0.0418 | bit0=0.7900 bit1=0.7100 bit2=0.7700 bit3=0.8200 bit4=0.7600 bit5=0.8300 bit6=0.8600 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.195
step 4300 | loss 0.029315 | overall=0.3400 bit_acc=0.8225 byte_match=0.3400 hamming=1.4200 | add=0.1429 and=0.4783 or=0.7083 xor=0.0800 | being_0=0.0400 being_1=0.0600 being_2=0.0400 being_3=0.0600 being_4=0.0900 being_5=0.0700 being_6=0.0600 being_7=0.0200 being_8=0.0700 being_9=0.0600 oracle=0.1900 bit_oracle=0.9812 ensemble_benefit=+0.2500 | circular_spread=8.9338 coverage=0.5625 clustering=1.6000 | jump_0=0.9319 jump_1=0.9013 jump_2=0.9238 jump_3=0.9056 jump_4=0.4475 jump_5=0.0000 jump_6=0.9012 jump_7=0.9025 jump_8=0.9581 jump_9=0.8181 specialization=0.0441 | bit0=0.8000 bit1=0.7400 bit2=0.7700 bit3=0.8200 bit4=0.7400 bit5=0.8700 bit6=0.8900 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.206
step 4350 | loss 0.036493 | overall=0.3300 bit_acc=0.8112 byte_match=0.3300 hamming=1.5100 | add=0.0357 and=0.5217 or=0.7500 xor=0.0800 | being_0=0.0300 being_1=0.0600 being_2=0.0500 being_3=0.1000 being_4=0.1100 being_5=0.0700 being_6=0.0500 being_7=0.0400 being_8=0.0600 being_9=0.0400 oracle=0.2300 bit_oracle=0.9800 ensemble_benefit=+0.2200 | circular_spread=8.7933 coverage=0.5469 clustering=1.3000 | jump_0=0.9319 jump_1=0.9013 jump_2=0.9212 jump_3=0.9019 jump_4=0.5662 jump_5=0.0000 jump_6=0.8969 jump_7=0.9056 jump_8=0.9581 jump_9=0.8137 specialization=0.0411 | bit0=0.8000 bit1=0.7200 bit2=0.7700 bit3=0.8000 bit4=0.7400 bit5=0.8500 bit6=0.8600 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.268
step 4400 | loss 0.034419 | overall=0.3800 bit_acc=0.8275 byte_match=0.3800 hamming=1.3800 | add=0.1429 and=0.6087 or=0.7500 xor=0.0800 | being_0=0.0500 being_1=0.0700 being_2=0.0600 being_3=0.0700 being_4=0.1200 being_5=0.0600 being_6=0.0700 being_7=0.0300 being_8=0.0500 being_9=0.0500 oracle=0.2200 bit_oracle=0.9812 ensemble_benefit=+0.2600 | circular_spread=8.9763 coverage=0.5625 clustering=1.3000 | jump_0=0.9319 jump_1=0.9019 jump_2=0.9244 jump_3=0.9031 jump_4=0.4575 jump_5=0.0000 jump_6=0.8994 jump_7=0.9056 jump_8=0.9581 jump_9=0.8306 specialization=0.0453 | bit0=0.7900 bit1=0.7500 bit2=0.7900 bit3=0.8300 bit4=0.7700 bit5=0.8600 bit6=0.8800 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.262
step 4450 | loss 0.033958 | overall=0.3100 bit_acc=0.8188 byte_match=0.3100 hamming=1.4500 | add=0.0714 and=0.5652 or=0.6250 xor=0.0400 | being_0=0.0400 being_1=0.0500 being_2=0.0600 being_3=0.1000 being_4=0.1100 being_5=0.0700 being_6=0.0600 being_7=0.0400 being_8=0.0600 being_9=0.0500 oracle=0.2300 bit_oracle=0.9775 ensemble_benefit=+0.2000 | circular_spread=8.7592 coverage=0.5469 clustering=1.5000 | jump_0=0.9381 jump_1=0.9056 jump_2=0.9256 jump_3=0.9069 jump_4=0.6381 jump_5=0.0000 jump_6=0.9044 jump_7=0.9069 jump_8=0.9575 jump_9=0.8131 specialization=0.0561 | bit0=0.8200 bit1=0.7500 bit2=0.7600 bit3=0.8300 bit4=0.7200 bit5=0.8300 bit6=0.8900 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.209
step 4500 | loss 0.030681 | overall=0.3300 bit_acc=0.8125 byte_match=0.3300 hamming=1.5000 | add=0.1071 and=0.5652 or=0.6250 xor=0.0800 | being_0=0.0400 being_1=0.0500 being_2=0.0400 being_3=0.0900 being_4=0.1100 being_5=0.0700 being_6=0.0500 being_7=0.0400 being_8=0.0500 being_9=0.0500 oracle=0.2100 bit_oracle=0.9812 ensemble_benefit=+0.2200 | circular_spread=8.4749 coverage=0.5938 clustering=1.4000 | jump_0=0.9319 jump_1=0.9044 jump_2=0.9212 jump_3=0.8994 jump_4=0.6337 jump_5=0.0000 jump_6=0.8994 jump_7=0.9069 jump_8=0.9569 jump_9=0.7300 specialization=0.0437 | bit0=0.8000 bit1=0.7600 bit2=0.7300 bit3=0.8400 bit4=0.7000 bit5=0.8400 bit6=0.8800 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.215
step 4550 | loss 0.034574 | overall=0.3400 bit_acc=0.8150 byte_match=0.3400 hamming=1.4800 | add=0.1071 and=0.4783 or=0.7500 xor=0.0800 | being_0=0.0400 being_1=0.0500 being_2=0.0500 being_3=0.0900 being_4=0.1000 being_5=0.0500 being_6=0.0600 being_7=0.0600 being_8=0.0500 being_9=0.0400 oracle=0.2100 bit_oracle=0.9812 ensemble_benefit=+0.2400 | circular_spread=8.5791 coverage=0.5625 clustering=1.4000 | jump_0=0.9212 jump_1=0.9056 jump_2=0.9212 jump_3=0.8963 jump_4=0.6475 jump_5=0.0000 jump_6=0.8994 jump_7=0.9075 jump_8=0.9581 jump_9=0.7863 specialization=0.0461 | bit0=0.7800 bit1=0.7500 bit2=0.7700 bit3=0.8200 bit4=0.7200 bit5=0.8400 bit6=0.8900 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.198
step 4600 | loss 0.032801 | overall=0.3200 bit_acc=0.8138 byte_match=0.3200 hamming=1.4900 | add=0.1071 and=0.4783 or=0.7083 xor=0.0400 | being_0=0.0500 being_1=0.0500 being_2=0.0600 being_3=0.0700 being_4=0.1100 being_5=0.0500 being_6=0.0600 being_7=0.0300 being_8=0.0500 being_9=0.0500 oracle=0.2100 bit_oracle=0.9837 ensemble_benefit=+0.2100 | circular_spread=8.6038 coverage=0.5469 clustering=1.5000 | jump_0=0.9212 jump_1=0.9025 jump_2=0.9206 jump_3=0.9031 jump_4=0.5156 jump_5=0.0000 jump_6=0.8962 jump_7=0.9088 jump_8=0.9550 jump_9=0.8231 specialization=0.0550 | bit0=0.8100 bit1=0.7500 bit2=0.7800 bit3=0.8200 bit4=0.6900 bit5=0.8400 bit6=0.8700 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.205
step 4650 | loss 0.031751 | overall=0.3600 bit_acc=0.8263 byte_match=0.3600 hamming=1.3900 | add=0.0357 and=0.6087 or=0.7917 xor=0.0800 | being_0=0.0500 being_1=0.0600 being_2=0.0600 being_3=0.0700 being_4=0.1000 being_5=0.0500 being_6=0.0700 being_7=0.0400 being_8=0.0600 being_9=0.0400 oracle=0.2000 bit_oracle=0.9825 ensemble_benefit=+0.2600 | circular_spread=8.2910 coverage=0.5781 clustering=1.1000 | jump_0=0.9212 jump_1=0.9037 jump_2=0.9225 jump_3=0.9019 jump_4=0.5306 jump_5=0.0000 jump_6=0.9019 jump_7=0.9119 jump_8=0.9544 jump_9=0.7994 specialization=0.0512 | bit0=0.8100 bit1=0.7500 bit2=0.8000 bit3=0.8200 bit4=0.7400 bit5=0.8500 bit6=0.8900 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.198
step 4700 | loss 0.035679 | overall=0.3200 bit_acc=0.8138 byte_match=0.3200 hamming=1.4900 | add=0.0357 and=0.5217 or=0.7083 xor=0.0800 | being_0=0.0600 being_1=0.0700 being_2=0.0600 being_3=0.0700 being_4=0.1200 being_5=0.0400 being_6=0.0600 being_7=0.0400 being_8=0.0600 being_9=0.0500 oracle=0.2300 bit_oracle=0.9812 ensemble_benefit=+0.2000 | circular_spread=8.0108 coverage=0.5625 clustering=1.3000 | jump_0=0.9212 jump_1=0.9044 jump_2=0.9200 jump_3=0.8994 jump_4=0.4644 jump_5=0.0000 jump_6=0.8975 jump_7=0.9088 jump_8=0.9538 jump_9=0.8244 specialization=0.0577 | bit0=0.7900 bit1=0.7300 bit2=0.7700 bit3=0.8100 bit4=0.7600 bit5=0.8200 bit6=0.8800 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.213
step 4750 | loss 0.031098 | overall=0.3500 bit_acc=0.8275 byte_match=0.3500 hamming=1.3800 | add=0.1071 and=0.5652 or=0.7917 xor=0.0000 | being_0=0.0500 being_1=0.0600 being_2=0.0200 being_3=0.1000 being_4=0.0800 being_5=0.0400 being_6=0.0700 being_7=0.0200 being_8=0.0600 being_9=0.0500 oracle=0.1800 bit_oracle=0.9800 ensemble_benefit=+0.2500 | circular_spread=8.3855 coverage=0.5625 clustering=1.5000 | jump_0=0.9212 jump_1=0.9019 jump_2=0.9206 jump_3=0.8981 jump_4=0.4956 jump_5=0.0000 jump_6=0.8931 jump_7=0.9088 jump_8=0.9538 jump_9=0.8281 specialization=0.0507 | bit0=0.8100 bit1=0.7600 bit2=0.8200 bit3=0.8200 bit4=0.7400 bit5=0.8500 bit6=0.8700 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.241
step 4800 | loss 0.034716 | overall=0.3200 bit_acc=0.8188 byte_match=0.3200 hamming=1.4500 | add=0.0357 and=0.4783 or=0.7917 xor=0.0400 | being_0=0.0400 being_1=0.0600 being_2=0.0500 being_3=0.0600 being_4=0.1200 being_5=0.0500 being_6=0.0700 being_7=0.0400 being_8=0.0700 being_9=0.0500 oracle=0.1700 bit_oracle=0.9800 ensemble_benefit=+0.2000 | circular_spread=8.6559 coverage=0.5938 clustering=1.6000 | jump_0=0.9212 jump_1=0.9044 jump_2=0.9194 jump_3=0.8988 jump_4=0.4262 jump_5=0.0000 jump_6=0.8969 jump_7=0.9112 jump_8=0.9550 jump_9=0.8175 specialization=0.0606 | bit0=0.8100 bit1=0.7500 bit2=0.8000 bit3=0.8200 bit4=0.7000 bit5=0.8300 bit6=0.8900 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.253
step 4850 | loss 0.030968 | overall=0.3300 bit_acc=0.8213 byte_match=0.3300 hamming=1.4300 | add=0.0000 and=0.5652 or=0.7500 xor=0.0800 | being_0=0.0300 being_1=0.0700 being_2=0.0400 being_3=0.0900 being_4=0.1300 being_5=0.0700 being_6=0.0700 being_7=0.0200 being_8=0.0500 being_9=0.0500 oracle=0.2300 bit_oracle=0.9837 ensemble_benefit=+0.2000 | circular_spread=8.9879 coverage=0.5781 clustering=1.2000 | jump_0=0.9212 jump_1=0.9013 jump_2=0.9181 jump_3=0.9031 jump_4=0.5031 jump_5=0.0000 jump_6=0.8963 jump_7=0.9125 jump_8=0.9563 jump_9=0.7781 specialization=0.0489 | bit0=0.7800 bit1=0.7900 bit2=0.8000 bit3=0.8200 bit4=0.7200 bit5=0.8300 bit6=0.8800 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.237
step 4900 | loss 0.030024 | overall=0.3400 bit_acc=0.8250 byte_match=0.3400 hamming=1.4000 | add=0.0357 and=0.5652 or=0.7917 xor=0.0400 | being_0=0.0500 being_1=0.0600 being_2=0.0300 being_3=0.0700 being_4=0.0900 being_5=0.0400 being_6=0.0700 being_7=0.0400 being_8=0.0700 being_9=0.0500 oracle=0.1700 bit_oracle=0.9850 ensemble_benefit=+0.2500 | circular_spread=8.8491 coverage=0.5469 clustering=1.2000 | jump_0=0.9212 jump_1=0.8994 jump_2=0.9200 jump_3=0.9031 jump_4=0.5412 jump_5=0.0000 jump_6=0.8937 jump_7=0.9100 jump_8=0.9544 jump_9=0.8100 specialization=0.0505 | bit0=0.8100 bit1=0.7700 bit2=0.8200 bit3=0.8300 bit4=0.7000 bit5=0.8600 bit6=0.8600 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.246
step 4950 | loss 0.030496 | overall=0.3200 bit_acc=0.8263 byte_match=0.3200 hamming=1.3900 | add=0.0357 and=0.5217 or=0.7083 xor=0.0800 | being_0=0.0500 being_1=0.0600 being_2=0.0300 being_3=0.0800 being_4=0.1300 being_5=0.0500 being_6=0.0600 being_7=0.0300 being_8=0.0600 being_9=0.0400 oracle=0.2100 bit_oracle=0.9775 ensemble_benefit=+0.1900 | circular_spread=9.7691 coverage=0.5781 clustering=1.3000 | jump_0=0.9212 jump_1=0.9000 jump_2=0.9225 jump_3=0.8994 jump_4=0.3969 jump_5=0.0000 jump_6=0.9013 jump_7=0.9106 jump_8=0.9550 jump_9=0.8000 specialization=0.0640 | bit0=0.7900 bit1=0.7400 bit2=0.8100 bit3=0.8300 bit4=0.7600 bit5=0.8400 bit6=0.8900 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.250
step 5000 | loss 0.029791 | overall=0.3300 bit_acc=0.8325 byte_match=0.3300 hamming=1.3400 | add=0.0357 and=0.4783 or=0.7917 xor=0.0800 | being_0=0.0500 being_1=0.0600 being_2=0.0700 being_3=0.0900 being_4=0.1200 being_5=0.0500 being_6=0.0500 being_7=0.0500 being_8=0.0600 being_9=0.0400 oracle=0.2100 bit_oracle=0.9812 ensemble_benefit=+0.2100 | circular_spread=9.7938 coverage=0.5625 clustering=1.2000 | jump_0=0.9225 jump_1=0.9025 jump_2=0.9200 jump_3=0.9006 jump_4=0.4619 jump_5=0.0000 jump_6=0.8962 jump_7=0.9094 jump_8=0.9575 jump_9=0.7762 specialization=0.0605 | bit0=0.8100 bit1=0.7600 bit2=0.8000 bit3=0.8400 bit4=0.7400 bit5=0.8700 bit6=0.8900 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.247
step 5050 | loss 0.031942 | overall=0.3300 bit_acc=0.8275 byte_match=0.3300 hamming=1.3800 | add=0.0357 and=0.5652 or=0.7500 xor=0.0400 | being_0=0.0400 being_1=0.0500 being_2=0.0400 being_3=0.0800 being_4=0.1100 being_5=0.0400 being_6=0.0600 being_7=0.0400 being_8=0.0500 being_9=0.0400 oracle=0.1800 bit_oracle=0.9825 ensemble_benefit=+0.2200 | circular_spread=10.0187 coverage=0.5625 clustering=1.1000 | jump_0=0.9237 jump_1=0.9000 jump_2=0.9169 jump_3=0.8988 jump_4=0.5850 jump_5=0.0000 jump_6=0.8987 jump_7=0.9094 jump_8=0.9556 jump_9=0.6800 specialization=0.0438 | bit0=0.8100 bit1=0.7600 bit2=0.8100 bit3=0.8100 bit4=0.7300 bit5=0.8600 bit6=0.8900 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.248
step 5100 | loss 0.032235 | overall=0.3600 bit_acc=0.8313 byte_match=0.3600 hamming=1.3500 | add=0.0714 and=0.6087 or=0.7917 xor=0.0400 | being_0=0.0600 being_1=0.0700 being_2=0.0600 being_3=0.0900 being_4=0.1000 being_5=0.0400 being_6=0.0700 being_7=0.0300 being_8=0.0700 being_9=0.0400 oracle=0.2100 bit_oracle=0.9812 ensemble_benefit=+0.2600 | circular_spread=10.2518 coverage=0.5781 clustering=1.1000 | jump_0=0.9212 jump_1=0.8994 jump_2=0.9187 jump_3=0.8981 jump_4=0.5581 jump_5=0.0000 jump_6=0.8981 jump_7=0.9112 jump_8=0.9537 jump_9=0.7456 specialization=0.0424 | bit0=0.8000 bit1=0.7700 bit2=0.8100 bit3=0.8200 bit4=0.7600 bit5=0.8500 bit6=0.8900 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.247
step 5150 | loss 0.027809 | overall=0.3200 bit_acc=0.8138 byte_match=0.3200 hamming=1.4900 | add=0.0000 and=0.5217 or=0.7917 xor=0.0400 | being_0=0.0500 being_1=0.0400 being_2=0.0700 being_3=0.0900 being_4=0.1200 being_5=0.0500 being_6=0.0500 being_7=0.0300 being_8=0.0700 being_9=0.0500 oracle=0.2200 bit_oracle=0.9800 ensemble_benefit=+0.2000 | circular_spread=9.9326 coverage=0.5625 clustering=1.3000 | jump_0=0.9212 jump_1=0.9006 jump_2=0.9181 jump_3=0.8963 jump_4=0.5944 jump_5=0.0000 jump_6=0.9012 jump_7=0.9119 jump_8=0.9581 jump_9=0.7194 specialization=0.0573 | bit0=0.8000 bit1=0.7400 bit2=0.8200 bit3=0.8000 bit4=0.7200 bit5=0.8100 bit6=0.8700 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.242
step 5200 | loss 0.035715 | overall=0.3300 bit_acc=0.8263 byte_match=0.3300 hamming=1.3900 | add=0.0000 and=0.5217 or=0.7917 xor=0.0800 | being_0=0.0500 being_1=0.0500 being_2=0.0300 being_3=0.0900 being_4=0.1400 being_5=0.0500 being_6=0.0700 being_7=0.0200 being_8=0.0600 being_9=0.0400 oracle=0.2000 bit_oracle=0.9825 ensemble_benefit=+0.1900 | circular_spread=9.9166 coverage=0.5625 clustering=1.5000 | jump_0=0.9256 jump_1=0.8981 jump_2=0.9200 jump_3=0.9000 jump_4=0.5119 jump_5=0.0000 jump_6=0.8931 jump_7=0.9119 jump_8=0.9575 jump_9=0.7631 specialization=0.0510 | bit0=0.8000 bit1=0.7700 bit2=0.8100 bit3=0.8100 bit4=0.7300 bit5=0.8600 bit6=0.8800 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.245
step 5250 | loss 0.028770 | overall=0.3600 bit_acc=0.8275 byte_match=0.3600 hamming=1.3800 | add=0.0714 and=0.6087 or=0.7500 xor=0.0800 | being_0=0.0500 being_1=0.0600 being_2=0.0500 being_3=0.1000 being_4=0.1200 being_5=0.0500 being_6=0.0700 being_7=0.0500 being_8=0.0700 being_9=0.0600 oracle=0.2200 bit_oracle=0.9837 ensemble_benefit=+0.2400 | circular_spread=9.3292 coverage=0.5469 clustering=1.4000 | jump_0=0.9212 jump_1=0.8994 jump_2=0.9175 jump_3=0.8931 jump_4=0.6181 jump_5=0.0000 jump_6=0.8937 jump_7=0.9112 jump_8=0.9556 jump_9=0.7006 specialization=0.0425 | bit0=0.8000 bit1=0.7600 bit2=0.8200 bit3=0.8200 bit4=0.7300 bit5=0.8500 bit6=0.8900 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.244
step 5300 | loss 0.025723 | overall=0.3600 bit_acc=0.8300 byte_match=0.3600 hamming=1.3600 | add=0.0357 and=0.5652 or=0.7917 xor=0.1200 | being_0=0.0500 being_1=0.0700 being_2=0.0500 being_3=0.0700 being_4=0.1100 being_5=0.0500 being_6=0.0800 being_7=0.0400 being_8=0.0600 being_9=0.0500 oracle=0.2000 bit_oracle=0.9850 ensemble_benefit=+0.2500 | circular_spread=9.2308 coverage=0.5625 clustering=1.5000 | jump_0=0.9269 jump_1=0.9062 jump_2=0.9162 jump_3=0.8931 jump_4=0.6687 jump_5=0.0000 jump_6=0.8944 jump_7=0.9119 jump_8=0.9562 jump_9=0.7044 specialization=0.0583 | bit0=0.8000 bit1=0.7800 bit2=0.8300 bit3=0.8200 bit4=0.7300 bit5=0.8600 bit6=0.8700 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.216
step 5350 | loss 0.026313 | overall=0.3600 bit_acc=0.8200 byte_match=0.3600 hamming=1.4400 | add=0.0714 and=0.6087 or=0.7917 xor=0.0400 | being_0=0.0500 being_1=0.0600 being_2=0.0600 being_3=0.0700 being_4=0.1100 being_5=0.0600 being_6=0.0700 being_7=0.0200 being_8=0.0700 being_9=0.0600 oracle=0.1900 bit_oracle=0.9750 ensemble_benefit=+0.2500 | circular_spread=9.2433 coverage=0.5781 clustering=1.9000 | jump_0=0.9281 jump_1=0.9012 jump_2=0.9169 jump_3=0.8881 jump_4=0.6425 jump_5=0.0000 jump_6=0.8969 jump_7=0.9131 jump_8=0.9575 jump_9=0.5975 specialization=0.0595 | bit0=0.8100 bit1=0.7400 bit2=0.8100 bit3=0.8100 bit4=0.7300 bit5=0.8300 bit6=0.8800 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.202
step 5400 | loss 0.032625 | overall=0.3800 bit_acc=0.8288 byte_match=0.3800 hamming=1.3700 | add=0.1071 and=0.6087 or=0.7500 xor=0.1200 | being_0=0.0500 being_1=0.0600 being_2=0.0700 being_3=0.0900 being_4=0.1300 being_5=0.0500 being_6=0.0700 being_7=0.0400 being_8=0.0800 being_9=0.0500 oracle=0.2200 bit_oracle=0.9812 ensemble_benefit=+0.2500 | circular_spread=9.7434 coverage=0.6094 clustering=1.4000 | jump_0=0.9281 jump_1=0.9031 jump_2=0.9156 jump_3=0.8919 jump_4=0.5619 jump_5=0.0000 jump_6=0.9000 jump_7=0.9125 jump_8=0.9569 jump_9=0.7019 specialization=0.0626 | bit0=0.8000 bit1=0.7500 bit2=0.8100 bit3=0.8300 bit4=0.7300 bit5=0.8700 bit6=0.8900 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.216
