step,raw_loss,masked_loss,accuracy,masked_acc,lr,elapsed_s,samples_seen,mask_frac
1640,2.574449,2.371878,0.316895,0.321566,0.000974,670.6,419840,0.9855
1650,2.603344,2.382199,0.320801,0.325994,0.000974,674.6,422400,0.9841
1660,2.516114,2.380398,0.322510,0.325650,0.000973,678.2,424960,0.9904
1670,2.559176,2.334000,0.325195,0.330419,0.000973,682.1,427520,0.9842
1680,2.598513,2.359083,0.325134,0.330746,0.000973,686.0,430080,0.9830
1690,2.506652,2.350632,0.327698,0.331379,0.000972,690.0,432640,0.9889
1700,2.529122,2.354773,0.319885,0.323818,0.000972,694.1,435200,0.9879
1710,2.590341,2.382404,0.322449,0.327283,0.000972,699.5,437760,0.9852
1720,2.484336,2.341324,0.325989,0.329285,0.000971,703.5,440320,0.9900
1730,2.498343,2.357077,0.323425,0.326695,0.000971,707.5,442880,0.9900
1740,2.517577,2.356286,0.320435,0.324094,0.000970,711.2,445440,0.9887
1750,2.567733,2.344935,0.320374,0.325479,0.000970,715.0,448000,0.9843
1760,2.507711,2.334471,0.331177,0.335207,0.000970,718.7,450560,0.9880
1770,2.562036,2.333158,0.328674,0.334036,0.000969,722.3,453120,0.9839
1780,2.477648,2.326071,0.328308,0.331853,0.000969,726.1,455680,0.9893
1790,2.540177,2.349263,0.327759,0.332220,0.000969,729.8,458240,0.9866
1800,2.545306,2.322780,0.328552,0.333767,0.000968,733.6,460800,0.9844
1810,2.544367,2.356724,0.327515,0.331890,0.000968,738.7,463360,0.9868
1820,2.555433,2.322043,0.329956,0.335422,0.000968,743.0,465920,0.9837
1830,2.543647,2.329970,0.330139,0.335109,0.000967,747.2,468480,0.9852
1840,2.534001,2.366800,0.320129,0.323925,0.000967,751.0,471040,0.9883
1850,2.552711,2.350475,0.333862,0.338637,0.000966,755.2,473600,0.9859
1860,2.557057,2.321685,0.331421,0.336974,0.000966,758.9,476160,0.9835
1870,2.460118,2.311954,0.337524,0.341063,0.000966,763.1,478720,0.9896
1880,2.495263,2.344626,0.327148,0.330680,0.000965,767.5,481280,0.9893
1890,2.491124,2.339813,0.325256,0.328727,0.000965,771.1,483840,0.9894
1900,2.514926,2.324981,0.332886,0.337375,0.000964,774.6,486400,0.9867
1910,2.456204,2.305553,0.340149,0.343779,0.000964,779.6,488960,0.9894
1920,2.500173,2.335581,0.326355,0.330164,0.000964,783.7,491520,0.9885
1930,2.483120,2.311007,0.334900,0.338955,0.000963,787.4,494080,0.9880
1940,2.503477,2.337598,0.329224,0.333045,0.000963,791.3,496640,0.9885
1950,2.568534,2.320169,0.334290,0.340123,0.000962,795.6,499200,0.9828
1960,2.501781,2.318991,0.329529,0.333745,0.000962,799.5,501760,0.9874
1970,2.479218,2.322449,0.332520,0.336234,0.000962,803.8,504320,0.9890
1980,2.547081,2.308930,0.334167,0.339809,0.000961,807.7,506880,0.9834
1990,2.506076,2.302277,0.336975,0.341815,0.000961,811.3,509440,0.9858
2000,2.455398,2.299520,0.343384,0.347134,0.000960,815.3,512000,0.9892
2010,2.427705,2.325951,0.336609,0.339030,0.000960,820.5,514560,0.9929
2020,2.449270,2.303746,0.336060,0.339499,0.000960,824.6,517120,0.9899
2030,2.486040,2.298919,0.341125,0.345555,0.000959,828.5,519680,0.9872
2040,2.482388,2.280681,0.344177,0.349078,0.000959,832.4,522240,0.9860
2050,2.560947,2.317377,0.322571,0.328057,0.000958,836.4,524800,0.9833
2060,2.493626,2.279515,0.340210,0.345289,0.000958,840.3,527360,0.9853
2070,2.462982,2.302663,0.334900,0.338641,0.000958,844.0,529920,0.9890
2080,2.506588,2.312703,0.335144,0.339685,0.000957,847.7,532480,0.9866
2090,2.534337,2.324617,0.336853,0.341818,0.000957,851.7,535040,0.9855
2100,2.556506,2.404748,0.336609,0.340138,0.000956,855.6,537600,0.9896
2110,2.456274,2.300439,0.341431,0.345181,0.000956,860.6,540160,0.9891
