step,raw_loss,masked_loss,accuracy,masked_acc,lr,elapsed_s,samples_seen,mask_frac
2030,3.167874,2.419252,0.335144,0.383599,0.000909,792.8,519680,0.8730
2040,3.246517,2.449981,0.329956,0.380234,0.000908,796.2,522240,0.8658
2050,3.194319,2.464219,0.332825,0.379193,0.000907,799.7,524800,0.8771
2060,3.154933,2.424933,0.331299,0.377482,0.000906,803.5,527360,0.8760
2070,3.208074,2.449248,0.338318,0.386139,0.000906,806.9,529920,0.8754
2080,3.106843,2.394794,0.341797,0.388757,0.000905,811.7,532480,0.8773
2090,3.081090,2.381466,0.342773,0.389896,0.000904,816.0,535040,0.8784
2100,3.241529,2.433699,0.338623,0.390296,0.000903,819.7,537600,0.8654
2110,3.094735,2.396688,0.345581,0.390995,0.000902,824.3,540160,0.8824
2120,3.012507,2.384560,0.351624,0.393573,0.000901,829.1,542720,0.8926
2130,3.030338,2.371763,0.351929,0.395684,0.000900,833.5,545280,0.8882
2140,3.184407,2.454084,0.333069,0.377733,0.000899,837.6,547840,0.8793
2150,3.184198,2.407674,0.337341,0.386950,0.000898,841.6,550400,0.8708
2160,3.153503,2.424597,0.342590,0.389086,0.000897,845.1,552960,0.8791
2170,3.199247,2.422963,0.340515,0.390266,0.000896,849.6,555520,0.8716
2180,3.092958,2.396917,0.346680,0.391434,0.000895,853.1,558080,0.8835
2190,3.110644,2.395964,0.350037,0.397058,0.000894,856.9,560640,0.8796
2200,3.110346,2.387387,0.343384,0.389722,0.000893,860.7,563200,0.8789
2210,3.160010,2.395166,0.341003,0.389707,0.000892,864.9,565760,0.8741
2220,3.146554,2.389783,0.349426,0.399930,0.000891,870.5,568320,0.8728
2230,3.205933,2.406198,0.337830,0.389994,0.000890,874.6,570880,0.8650
2240,3.149098,2.376513,0.346130,0.395943,0.000889,878.6,573440,0.8725
2250,3.141914,2.378250,0.350708,0.400839,0.000888,882.6,576000,0.8734
2260,3.118469,2.360199,0.347595,0.399060,0.000887,886.4,578560,0.8698
2270,3.151864,2.415404,0.349976,0.398429,0.000886,890.5,581120,0.8779
2280,3.150759,2.430039,0.348022,0.393487,0.000885,894.3,583680,0.8828
2290,3.164747,2.382602,0.344604,0.395898,0.000884,898.2,586240,0.8689
2300,3.162576,2.413256,0.349182,0.397204,0.000883,901.6,588800,0.8776
