step,raw_loss,masked_loss,accuracy,masked_acc,lr,elapsed_s,samples_seen,mask_frac
1890,2.515283,2.362619,0.323547,0.326960,0.000965,791.6,483840,0.9896
1900,2.539485,2.331531,0.328735,0.333457,0.000964,795.7,486400,0.9858
1910,2.576238,2.357255,0.328186,0.333147,0.000964,801.1,488960,0.9851
1920,2.600118,2.376201,0.319458,0.324348,0.000964,807.1,491520,0.9849
1930,2.576546,2.358928,0.319519,0.324269,0.000963,811.1,494080,0.9854
1940,2.531736,2.347101,0.331787,0.335950,0.000963,815.5,496640,0.9876
1950,2.480794,2.343487,0.330994,0.334052,0.000962,819.9,499200,0.9908
1960,2.576159,2.340423,0.324280,0.329550,0.000962,823.7,501760,0.9840
1970,2.582597,2.348693,0.321838,0.327008,0.000962,827.3,504320,0.9842
1980,2.548820,2.342115,0.325317,0.329908,0.000961,831.1,506880,0.9861
1990,2.535612,2.351646,0.323792,0.327874,0.000961,834.8,509440,0.9875
2000,2.478080,2.329103,0.327698,0.331011,0.000960,838.3,512000,0.9900
2010,2.494081,2.363081,0.324402,0.327298,0.000960,843.5,514560,0.9911
2020,2.531033,2.338500,0.333923,0.338301,0.000960,849.6,517120,0.9871
2030,2.521545,2.365160,0.325195,0.328666,0.000959,853.9,519680,0.9894
2040,2.557220,2.348546,0.320068,0.324605,0.000959,857.3,522240,0.9860
2050,2.429372,2.353492,0.326172,0.327853,0.000958,861.3,524800,0.9949
2060,2.528661,2.358310,0.326050,0.329855,0.000958,865.1,527360,0.9885
2070,2.554492,2.301051,0.332825,0.338569,0.000958,868.8,529920,0.9830
2080,2.494161,2.317180,0.339844,0.343937,0.000957,872.4,532480,0.9881
2090,2.498314,2.342199,0.329956,0.333477,0.000957,875.7,535040,0.9894
2100,2.571582,2.354189,0.326538,0.331351,0.000956,879.0,537600,0.9855
2110,2.471952,2.344795,0.327759,0.330584,0.000956,882.9,540160,0.9915
2120,2.555391,2.330167,0.333679,0.338787,0.000955,889.4,542720,0.9849
2130,2.498231,2.345181,0.329102,0.332511,0.000955,893.1,545280,0.9897
2140,2.524570,2.345325,0.327148,0.331109,0.000955,896.8,547840,0.9880
2150,2.487295,2.303949,0.334106,0.338256,0.000954,901.0,550400,0.9877
2160,2.535028,2.326348,0.328491,0.333148,0.000954,904.4,552960,0.9860
2170,2.517781,2.335414,0.326904,0.330903,0.000953,908.1,555520,0.9879
2180,2.538081,2.323796,0.337952,0.342827,0.000953,911.6,558080,0.9858
2190,2.485574,2.315786,0.333679,0.337511,0.000952,915.4,560640,0.9886
2200,2.537321,2.317485,0.330872,0.335749,0.000952,919.4,563200,0.9855
