stage	task	act	rho	H	beta	T	dt	init_scale	seed	conv_free	conv_nudge	accuracy	mse	mean_settle	osc_ratio	spectral_w1	spectral_w2	output_mag	seg_crossings
2	XOR	relu	0	20	0.10	100	0.50	1.0	123	1.0000	1.0000	0.5000	0.500000	8.8	0.0000	2.3674	0.5512	0.0000	0.0
2	XOR	relu	0	20	0.10	100	0.50	1.0	7	1.0000	1.0000	0.5000	0.500000	7.5	0.0000	2.8536	0.7116	0.0000	0.0
2	XOR	relu	0	20	0.10	200	0.50	1.0	42	1.0000	1.0000	0.5000	0.500000	8.5	0.0000	2.6310	0.8248	0.0000	0.0
2	XOR	relu	0	20	0.10	200	0.50	1.0	123	1.0000	1.0000	0.5000	0.500000	8.8	0.0000	2.3674	0.5512	0.0000	0.0
2	XOR	relu	0	20	0.10	200	0.50	1.0	7	1.0000	1.0000	0.5000	0.500000	7.5	0.0000	2.8536	0.7116	0.0000	0.0
2	XOR	relu	0	20	0.50	20	0.50	1.0	42	1.0000	1.0000	0.5000	0.500000	9.5	0.0000	2.6308	0.8315	0.0000	0.0
2	XOR	relu	0	20	0.50	20	0.50	1.0	123	1.0000	1.0000	0.5000	0.500000	9.8	0.0000	2.3654	0.5457	0.0000	0.0
2	XOR	relu	0	20	0.50	20	0.50	1.0	7	1.0000	1.0000	0.5000	0.500000	10.2	0.0000	2.8571	0.7401	0.0000	0.0
2	XOR	relu	0	20	0.50	50	0.50	1.0	42	1.0000	1.0000	0.5000	0.500000	9.5	0.0000	2.6309	0.8315	0.0000	0.0
2	XOR	relu	0	20	0.50	50	0.50	1.0	123	1.0000	1.0000	0.5000	0.500000	9.8	0.0000	2.3657	0.5451	0.0000	0.0
2	XOR	relu	0	20	0.50	50	0.50	1.0	7	1.0000	1.0000	0.5000	0.500000	10.2	0.0000	2.8571	0.7401	0.0000	0.0
2	XOR	relu	0	20	0.50	100	0.50	1.0	42	1.0000	1.0000	0.5000	0.500000	9.5	0.0000	2.6309	0.8315	0.0000	0.0
2	XOR	relu	0	20	0.50	100	0.50	1.0	123	1.0000	1.0000	0.5000	0.500000	9.8	0.0000	2.3657	0.5451	0.0000	0.0
2	XOR	relu	0	20	0.50	100	0.50	1.0	7	1.0000	1.0000	0.5000	0.500000	10.2	0.0000	2.8571	0.7401	0.0000	0.0
2	XOR	relu	0	20	0.50	200	0.50	1.0	42	1.0000	1.0000	0.5000	0.500000	9.5	0.0000	2.6309	0.8315	0.0000	0.0
2	XOR	relu	0	20	0.50	200	0.50	1.0	123	1.0000	1.0000	0.5000	0.500000	9.8	0.0000	2.3657	0.5451	0.0000	0.0
2	XOR	relu	0	20	0.50	200	0.50	1.0	7	1.0000	1.0000	0.5000	0.500000	10.2	0.0000	2.8571	0.7401	0.0000	0.0
2	XOR	relu	0	20	1.00	20	0.50	1.0	42	1.0000	1.0000	0.5000	0.500000	11.2	0.0000	2.6426	0.9358	0.0000	0.0
2	XOR	relu	0	20	1.00	20	0.50	1.0	123	1.0000	1.0000	0.5000	0.500000	11.0	0.0000	2.3655	0.6352	0.0000	0.0
2	XOR	relu	0	20	1.00	20	0.50	1.0	7	1.0000	1.0000	0.5000	0.500000	11.5	0.0000	2.8714	0.8265	0.0000	0.0
2	XOR	relu	0	20	1.00	50	0.50	1.0	42	1.0000	1.0000	0.5000	0.500000	11.2	0.0000	2.6427	0.9358	0.0000	0.0
2	XOR	relu	0	20	1.00	50	0.50	1.0	123	1.0000	1.0000	0.5000	0.500000	11.0	0.0000	2.3656	0.6349	0.0000	0.0
2	XOR	relu	0	20	1.00	50	0.50	1.0	7	1.0000	1.0000	0.5000	0.500000	11.5	0.0000	2.8714	0.8265	0.0000	0.0
2	XOR	relu	0	20	1.00	100	0.50	1.0	42	1.0000	1.0000	0.5000	0.500000	11.2	0.0000	2.6427	0.9358	0.0000	0.0
2	XOR	relu	0	20	1.00	100	0.50	1.0	123	1.0000	1.0000	0.5000	0.500000	11.0	0.0000	2.3656	0.6349	0.0000	0.0
2	XOR	relu	0	20	1.00	100	0.50	1.0	7	1.0000	1.0000	0.5000	0.500000	11.5	0.0000	2.8714	0.8265	0.0000	0.0
2	XOR	relu	0	20	1.00	200	0.50	1.0	42	1.0000	1.0000	0.5000	0.500000	11.2	0.0000	2.6427	0.9358	0.0000	0.0
2	XOR	relu	0	20	1.00	200	0.50	1.0	123	1.0000	1.0000	0.5000	0.500000	11.0	0.0000	2.3656	0.6349	0.0000	0.0
2	XOR	relu	0	20	1.00	200	0.50	1.0	7	1.0000	1.0000	0.5000	0.500000	11.5	0.0000	2.8714	0.8265	0.0000	0.0
2	XOR	relu	0	50	0.10	20	0.50	1.0	42	1.0000	1.0000	0.5000	0.500000	9.2	0.0000	4.1873	0.7428	0.0000	0.0
2	XOR	relu	0	50	0.10	20	0.50	1.0	123	1.0000	1.0000	0.5000	0.500000	8.5	0.0000	0.0000	NaN	0.0000	0.0
2	XOR	relu	0	50	0.10	20	0.50	1.0	7	1.0000	1.0000	0.5000	0.500000	8.2	0.0000	3.9869	0.8326	0.0000	0.0
2	XOR	relu	0	50	0.10	50	0.50	1.0	42	1.0000	1.0000	0.5000	0.500000	9.2	0.0000	4.1875	0.7426	0.0000	0.0
2	XOR	relu	0	50	0.10	50	0.50	1.0	123	1.0000	1.0000	0.5000	0.500000	8.2	0.0000	0.0000	NaN	0.0000	0.0
2	XOR	relu	0	50	0.10	50	0.50	1.0	7	1.0000	1.0000	0.5000	0.500000	8.2	0.0000	3.9874	0.8326	0.0000	0.0
2	XOR	relu	0	50	0.10	100	0.50	1.0	42	1.0000	1.0000	0.5000	0.500000	9.2	0.0000	4.1875	0.7426	0.0000	0.0
2	XOR	relu	0	50	0.10	100	0.50	1.0	123	1.0000	1.0000	0.5000	0.500000	90.5	1.0000	4.0118	2.7726	0.0000	0.0
2	XOR	relu	0	50	0.10	100	0.50	1.0	7	1.0000	1.0000	0.5000	0.500000	8.2	0.0000	3.9874	0.8326	0.0000	0.0
2	XOR	relu	0	50	0.10	200	0.50	1.0	42	1.0000	1.0000	0.5000	0.500000	9.2	0.0000	4.1875	0.7426	0.0000	0.0
2	XOR	relu	0	50	0.10	200	0.50	1.0	123	1.0000	1.0000	0.5000	0.500000	90.0	0.0000	4.0117	2.7781	0.0000	0.0
2	XOR	relu	0	50	0.10	200	0.50	1.0	7	1.0000	1.0000	0.5000	0.500000	8.2	0.0000	3.9874	0.8326	0.0000	0.0
2	XOR	relu	0	50	0.50	20	0.50	1.0	42	1.0000	1.0000	0.5000	0.500000	10.2	0.0000	4.1895	0.7620	0.0000	0.0
2	XOR	relu	0	50	0.50	20	0.50	1.0	123	1.0000	1.0000	0.5000	0.500000	15.0	0.0000	42.5346	27959.3926	0.0000	0.0
2	XOR	relu	0	50	0.50	20	0.50	1.0	7	1.0000	1.0000	0.5000	0.500000	10.2	0.0000	3.9888	0.8419	0.0000	0.0
2	XOR	relu	0	50	0.50	50	0.50	1.0	42	1.0000	1.0000	0.5000	0.500000	10.2	0.0000	4.1896	0.7620	0.0000	0.0
2	XOR	relu	0	50	0.50	50	0.50	1.0	123	1.0000	1.0000	0.5000	0.500000	13.0	0.0000	4.0368	115.5249	0.0000	0.0
2	XOR	relu	0	50	0.50	50	0.50	1.0	7	1.0000	1.0000	0.5000	0.500000	10.2	0.0000	3.9889	0.8419	0.0000	0.0
2	XOR	relu	0	50	0.50	100	0.50	1.0	42	1.0000	1.0000	0.5000	0.500000	10.2	0.0000	4.1896	0.7620	0.0000	0.0
2	XOR	relu	0	50	0.50	100	0.50	1.0	123	1.0000	1.0000	0.5000	0.500000	5.0	0.0000	4.0368	783751.5625	0.0000	0.0
2	XOR	relu	0	50	0.50	100	0.50	1.0	7	1.0000	1.0000	0.5000	0.500000	10.2	0.0000	3.9889	0.8419	0.0000	0.0
2	XOR	relu	0	50	0.50	200	0.50	1.0	42	1.0000	1.0000	0.5000	0.500000	10.2	0.0000	4.1896	0.7620	0.0000	0.0
2	XOR	relu	0	50	0.50	200	0.50	1.0	123	1.0000	1.0000	0.5000	0.500000	3.0	0.0000	4.0368	28738129494016.0000	0.0000	0.0
2	XOR	relu	0	50	0.50	200	0.50	1.0	7	1.0000	1.0000	0.5000	0.500000	10.2	0.0000	3.9889	0.8419	0.0000	0.0
2	XOR	relu	0	50	1.00	20	0.50	1.0	42	1.0000	1.0000	0.5000	0.500000	11.2	0.0000	4.1953	0.8167	0.0000	0.0
2	XOR	relu	0	50	1.00	20	0.50	1.0	123	1.0000	1.0000	0.5000	0.500000	18.0	0.0000	577.2491	10393710.0000	0.0000	0.0
2	XOR	relu	0	50	1.00	20	0.50	1.0	7	1.0000	1.0000	0.5000	0.500000	11.2	0.0000	3.9949	0.8879	0.0000	0.0
2	XOR	relu	0	50	1.00	50	0.50	1.0	42	1.0000	1.0000	0.5000	0.500000	11.2	0.0000	4.1953	0.8167	0.0000	0.0
2	XOR	relu	0	50	1.00	50	0.50	1.0	123	1.0000	1.0000	0.5000	0.500000	25.0	0.0000	132238.8906	801534246912.0000	0.0000	0.0
2	XOR	relu	0	50	1.00	50	0.50	1.0	7	1.0000	1.0000	0.5000	0.500000	11.2	0.0000	3.9950	0.8879	0.0000	0.0
2	XOR	relu	0	50	1.00	100	0.50	1.0	42	1.0000	1.0000	0.5000	0.500000	11.2	0.0000	4.1953	0.8167	0.0000	0.0
2	XOR	relu	0	50	1.00	100	0.50	1.0	123	1.0000	1.0000	0.5000	0.500000	25.0	0.0000	2698669149126656.0000	0.0000	0.0000	0.0
2	XOR	relu	0	50	1.00	100	0.50	1.0	7	1.0000	1.0000	0.5000	0.500000	11.2	0.0000	3.9950	0.8879	0.0000	0.0
2	XOR	relu	0	50	1.00	200	0.50	1.0	42	1.0000	1.0000	0.5000	0.500000	11.2	0.0000	4.1953	0.8167	0.0000	0.0
2	XOR	relu	0	50	1.00	200	0.50	1.0	123	1.0000	1.0000	0.5000	0.500000	8.0	0.0000	0.0000	NaN	0.0000	0.0
2	XOR	relu	0	50	1.00	200	0.50	1.0	7	1.0000	1.0000	0.5000	0.500000	11.2	0.0000	3.9950	0.8879	0.0000	0.0
2	XOR	tanh	0	10	0.10	20	0.50	1.0	42	1.0000	1.0000	0.5000	2.498711	14.2	0.0000	2.0210	1.8410	0.9996	0.0
2	XOR	tanh	0	10	0.10	20	0.50	1.0	123	1.0000	1.0000	0.5000	2.498682	14.2	0.0000	2.0337	1.6313	0.9995	0.0
2	XOR	tanh	0	10	0.10	20	0.50	1.0	7	1.0000	1.0000	0.5000	2.498751	14.5	0.0000	1.8242	1.8527	0.9996	0.0
2	XOR	tanh	0	10	0.10	50	0.50	1.0	42	1.0000	1.0000	0.5000	2.498720	14.2	0.0000	2.0178	1.8423	0.9996	0.0
2	XOR	tanh	0	10	0.10	50	0.50	1.0	123	1.0000	1.0000	0.5000	2.498688	14.2	0.0000	2.0340	1.6320	0.9995	0.0
2	XOR	tanh	0	10	0.10	50	0.50	1.0	7	1.0000	1.0000	0.5000	2.498757	14.5	0.0000	1.8241	1.8531	0.9996	0.0
2	XOR	tanh	0	10	0.10	100	0.50	1.0	42	1.0000	1.0000	0.5000	2.498720	14.2	0.0000	2.0177	1.8423	0.9996	0.0
2	XOR	tanh	0	10	0.10	100	0.50	1.0	123	1.0000	1.0000	0.5000	2.498688	14.2	0.0000	2.0340	1.6320	0.9995	0.0
2	XOR	tanh	0	10	0.10	100	0.50	1.0	7	1.0000	1.0000	0.5000	2.498757	14.5	0.0000	1.8241	1.8531	0.9996	0.0
2	XOR	tanh	0	10	0.10	200	0.50	1.0	42	1.0000	1.0000	0.5000	2.498720	14.2	0.0000	2.0177	1.8423	0.9996	0.0
2	XOR	tanh	0	10	0.10	200	0.50	1.0	123	1.0000	1.0000	0.5000	2.498688	14.2	0.0000	2.0340	1.6320	0.9995	0.0
2	XOR	tanh	0	10	0.10	200	0.50	1.0	7	1.0000	1.0000	0.5000	2.498757	14.5	0.0000	1.8241	1.8531	0.9996	0.0
2	XOR	tanh	0	10	0.50	20	0.50	1.0	42	1.0000	1.0000	0.5000	2.499461	14.2	0.0000	2.0288	1.9449	0.9998	0.0
2	XOR	tanh	0	10	0.50	20	0.50	1.0	123	1.0000	1.0000	0.5000	2.499400	14.2	0.0000	2.0606	1.7176	0.9998	0.0
2	XOR	tanh	0	10	0.50	20	0.50	1.0	7	1.0000	1.0000	0.5000	2.499465	14.5	0.0000	1.8205	1.9439	0.9998	0.0
2	XOR	tanh	0	10	0.50	50	0.50	1.0	42	1.0000	1.0000	0.5000	2.499461	14.2	0.0000	2.0282	1.9451	0.9998	0.0
2	XOR	tanh	0	10	0.50	50	0.50	1.0	123	1.0000	1.0000	0.5000	2.499401	14.2	0.0000	2.0607	1.7177	0.9998	0.0
2	XOR	tanh	0	10	0.50	50	0.50	1.0	7	1.0000	1.0000	0.5000	2.499466	14.5	0.0000	1.8203	1.9438	0.9998	0.0
2	XOR	tanh	0	10	0.50	100	0.50	1.0	42	1.0000	1.0000	0.5000	2.499461	14.2	0.0000	2.0282	1.9451	0.9998	0.0
2	XOR	tanh	0	10	0.50	100	0.50	1.0	123	1.0000	1.0000	0.5000	2.499401	14.2	0.0000	2.0607	1.7177	0.9998	0.0
2	XOR	tanh	0	10	0.50	100	0.50	1.0	7	1.0000	1.0000	0.5000	2.499466	14.5	0.0000	1.8203	1.9438	0.9998	0.0
2	XOR	tanh	0	10	0.50	200	0.50	1.0	42	1.0000	1.0000	0.5000	2.499461	14.2	0.0000	2.0282	1.9451	0.9998	0.0
2	XOR	tanh	0	10	0.50	200	0.50	1.0	123	1.0000	1.0000	0.5000	2.499401	14.2	0.0000	2.0607	1.7177	0.9998	0.0
2	XOR	tanh	0	10	0.50	200	0.50	1.0	7	1.0000	1.0000	0.5000	2.499466	14.5	0.0000	1.8203	1.9438	0.9998	0.0
2	XOR	tanh	0	10	1.00	20	0.50	1.0	42	1.0000	1.0000	0.5000	2.499856	14.2	0.0000	2.0486	2.1005	0.9999	0.0
2	XOR	tanh	0	10	1.00	20	0.50	1.0	123	1.0000	1.0000	0.5000	2.499820	14.2	0.0000	2.0988	1.8618	0.9999	0.0
2	XOR	tanh	0	10	1.00	20	0.50	1.0	7	1.0000	1.0000	0.5000	2.499856	14.5	0.0000	1.8179	2.0941	1.0000	0.0
2	XOR	tanh	0	10	1.00	50	0.50	1.0	42	1.0000	1.0000	0.5000	2.499856	14.2	0.0000	2.0483	2.1007	0.9999	0.0
2	XOR	tanh	0	10	1.00	50	0.50	1.0	123	1.0000	1.0000	0.5000	2.499820	14.2	0.0000	2.0989	1.8619	0.9999	0.0
2	XOR	tanh	0	10	1.00	50	0.50	1.0	7	1.0000	1.0000	0.5000	2.499856	14.5	0.0000	1.8176	2.0939	1.0000	0.0
2	XOR	tanh	0	10	1.00	100	0.50	1.0	42	1.0000	1.0000	0.5000	2.499856	14.2	0.0000	2.0482	2.1007	0.9999	0.0
2	XOR	tanh	0	10	1.00	100	0.50	1.0	123	1.0000	1.0000	0.5000	2.499820	14.2	0.0000	2.0989	1.8619	0.9999	0.0
2	XOR	tanh	0	10	1.00	100	0.50	1.0	7	1.0000	1.0000	0.5000	2.499856	14.5	0.0000	1.8176	2.0939	1.0000	0.0
2	XOR	tanh	0	10	1.00	200	0.50	1.0	42	1.0000	1.0000	0.5000	2.499856	14.2	0.0000	2.0482	2.1007	0.9999	0.0
2	XOR	tanh	0	10	1.00	200	0.50	1.0	123	1.0000	1.0000	0.5000	2.499820	14.2	0.0000	2.0989	1.8619	0.9999	0.0
2	XOR	tanh	0	10	1.00	200	0.50	1.0	7	1.0000	1.0000	0.5000	2.499856	14.5	0.0000	1.8176	2.0939	1.0000	0.0
2	XOR	tanh	0	20	0.10	20	0.50	1.0	42	1.0000	1.0000	0.5000	2.499058	15.0	0.2500	2.6523	1.7678	0.9996	0.0
2	XOR	tanh	0	20	0.10	20	0.50	1.0	123	1.0000	1.0000	0.5000	2.498985	14.8	0.0000	2.4006	1.7012	0.9996	0.0
2	XOR	tanh	0	20	0.10	20	0.50	1.0	7	1.0000	1.0000	0.5000	2.498977	14.8	0.0000	2.8946	1.7217	0.9996	0.0
2	XOR	tanh	0	20	0.10	50	0.50	1.0	42	1.0000	1.0000	0.5000	2.499073	15.0	0.0000	2.6505	1.7630	0.9996	0.0
2	XOR	tanh	0	20	0.10	50	0.50	1.0	123	1.0000	1.0000	0.5000	2.498994	14.5	0.0000	2.4007	1.7021	0.9996	0.0
2	XOR	tanh	0	20	0.10	50	0.50	1.0	7	1.0000	1.0000	0.5000	2.498988	14.8	0.0000	2.8944	1.7224	0.9996	0.0
2	XOR	tanh	0	20	0.10	100	0.50	1.0	42	1.0000	1.0000	0.5000	2.499073	15.0	0.0000	2.6505	1.7628	0.9996	0.0
2	XOR	tanh	0	20	0.10	100	0.50	1.0	123	1.0000	1.0000	0.5000	2.498994	14.5	0.0000	2.4007	1.7021	0.9996	0.0
2	XOR	tanh	0	20	0.10	100	0.50	1.0	7	1.0000	1.0000	0.5000	2.498988	14.8	0.0000	2.8944	1.7224	0.9996	0.0
2	XOR	tanh	0	20	0.10	200	0.50	1.0	42	1.0000	1.0000	0.5000	2.499073	15.0	0.0000	2.6505	1.7628	0.9996	0.0
2	XOR	tanh	0	20	0.10	200	0.50	1.0	123	1.0000	1.0000	0.5000	2.498994	14.5	0.0000	2.4007	1.7021	0.9996	0.0
2	XOR	tanh	0	20	0.10	200	0.50	1.0	7	1.0000	1.0000	0.5000	2.498988	14.8	0.0000	2.8944	1.7224	0.9996	0.0
2	XOR	tanh	0	20	0.50	20	0.50	1.0	42	1.0000	1.0000	0.5000	2.499552	15.0	0.0000	2.6616	1.8485	0.9998	0.0
2	XOR	tanh	0	20	0.50	20	0.50	1.0	123	1.0000	1.0000	0.5000	2.499539	14.5	0.0000	2.4209	1.7755	0.9998	0.0
2	XOR	tanh	0	20	0.50	20	0.50	1.0	7	1.0000	1.0000	0.5000	2.499516	14.8	0.0000	2.9127	1.8011	0.9998	0.0
2	XOR	tanh	0	20	0.50	50	0.50	1.0	42	1.0000	1.0000	0.5000	2.499553	15.0	0.0000	2.6612	1.8479	0.9998	0.0
2	XOR	tanh	0	20	0.50	50	0.50	1.0	123	1.0000	1.0000	0.5000	2.499540	14.5	0.0000	2.4209	1.7757	0.9998	0.0
2	XOR	tanh	0	20	0.50	50	0.50	1.0	7	1.0000	1.0000	0.5000	2.499517	14.8	0.0000	2.9127	1.8012	0.9998	0.0
2	XOR	tanh	0	20	0.50	100	0.50	1.0	42	1.0000	1.0000	0.5000	2.499553	15.0	0.0000	2.6612	1.8479	0.9998	0.0
2	XOR	tanh	0	20	0.50	100	0.50	1.0	123	1.0000	1.0000	0.5000	2.499540	14.5	0.0000	2.4209	1.7757	0.9998	0.0
2	XOR	tanh	0	20	0.50	100	0.50	1.0	7	1.0000	1.0000	0.5000	2.499517	14.8	0.0000	2.9127	1.8012	0.9998	0.0
2	XOR	tanh	0	20	0.50	200	0.50	1.0	42	1.0000	1.0000	0.5000	2.499553	15.0	0.0000	2.6612	1.8479	0.9998	0.0
2	XOR	tanh	0	20	0.50	200	0.50	1.0	123	1.0000	1.0000	0.5000	2.499540	14.5	0.0000	2.4209	1.7757	0.9998	0.0
2	XOR	tanh	0	20	0.50	200	0.50	1.0	7	1.0000	1.0000	0.5000	2.499517	14.8	0.0000	2.9127	1.8012	0.9998	0.0
2	XOR	tanh	0	20	1.00	20	0.50	1.0	42	1.0000	1.0000	0.5000	2.499855	15.0	0.0000	2.6821	1.9728	0.9999	0.0
2	XOR	tanh	0	20	1.00	20	0.50	1.0	123	1.0000	1.0000	0.5000	2.499862	14.5	0.0000	2.4427	1.9007	0.9999	0.0
2	XOR	tanh	0	20	1.00	20	0.50	1.0	7	1.0000	1.0000	0.5000	2.499845	14.8	0.0000	2.9401	1.9273	0.9999	0.0
2	XOR	tanh	0	20	1.00	50	0.50	1.0	42	1.0000	1.0000	0.5000	2.499855	15.0	0.0000	2.6818	1.9726	0.9999	0.0
2	XOR	tanh	0	20	1.00	50	0.50	1.0	123	1.0000	1.0000	0.5000	2.499862	14.5	0.0000	2.4427	1.9008	0.9999	0.0
2	XOR	tanh	0	20	1.00	50	0.50	1.0	7	1.0000	1.0000	0.5000	2.499845	14.8	0.0000	2.9400	1.9273	0.9999	0.0
2	XOR	tanh	0	20	1.00	100	0.50	1.0	42	1.0000	1.0000	0.5000	2.499855	15.0	0.0000	2.6818	1.9726	0.9999	0.0
2	XOR	tanh	0	20	1.00	100	0.50	1.0	123	1.0000	1.0000	0.5000	2.499862	14.5	0.0000	2.4427	1.9008	0.9999	0.0
2	XOR	tanh	0	20	1.00	100	0.50	1.0	7	1.0000	1.0000	0.5000	2.499845	14.8	0.0000	2.9400	1.9273	0.9999	0.0
2	XOR	tanh	0	20	1.00	200	0.50	1.0	42	1.0000	1.0000	0.5000	2.499855	15.0	0.0000	2.6818	1.9726	0.9999	0.0
2	XOR	tanh	0	20	1.00	200	0.50	1.0	123	1.0000	1.0000	0.5000	2.499862	14.5	0.0000	2.4427	1.9008	0.9999	0.0
2	XOR	tanh	0	20	1.00	200	0.50	1.0	7	1.0000	1.0000	0.5000	2.499845	14.8	0.0000	2.9400	1.9273	0.9999	0.0
2	XOR	tanh	0	50	0.10	20	0.50	1.0	42	1.0000	1.0000	0.5000	2.499151	15.0	0.0000	4.2013	1.6613	0.9996	0.0
2	XOR	tanh	0	50	0.10	20	0.50	1.0	123	1.0000	1.0000	0.5000	2.499123	15.0	0.0000	4.0030	1.6465	0.9996	0.0
2	XOR	tanh	0	50	0.10	20	0.50	1.0	7	1.0000	1.0000	0.5000	2.499152	15.2	0.0000	4.0044	1.6566	0.9996	0.0
2	XOR	tanh	0	50	0.10	50	0.50	1.0	42	1.0000	1.0000	0.5000	2.499171	15.0	0.0000	4.2015	1.6615	0.9996	0.0
2	XOR	tanh	0	50	0.10	50	0.50	1.0	123	1.0000	1.0000	0.5000	2.499165	15.0	0.0000	3.9945	1.6677	0.9997	0.0
2	XOR	tanh	0	50	0.10	50	0.50	1.0	7	1.0000	1.0000	0.5000	2.499159	15.2	0.0000	4.0040	1.6486	0.9996	0.0
2	XOR	tanh	0	50	0.10	100	0.50	1.0	42	1.0000	1.0000	0.5000	2.499170	15.0	0.0000	4.2015	1.6615	0.9996	0.0
2	XOR	tanh	0	50	0.10	100	0.50	1.0	123	1.0000	1.0000	0.5000	2.499166	15.0	0.0000	3.9921	1.6681	0.9997	0.0
2	XOR	tanh	0	50	0.10	100	0.50	1.0	7	1.0000	1.0000	0.5000	2.499159	15.2	0.0000	4.0040	1.6486	0.9996	0.0
2	XOR	tanh	0	50	0.10	200	0.50	1.0	42	1.0000	1.0000	0.5000	2.499170	15.0	0.0000	4.2015	1.6615	0.9996	0.0
2	XOR	tanh	0	50	0.10	200	0.50	1.0	123	1.0000	1.0000	0.5000	2.499166	15.0	0.0000	3.9920	1.6680	0.9997	0.0
2	XOR	tanh	0	50	0.10	200	0.50	1.0	7	1.0000	1.0000	0.5000	2.499159	15.2	0.0000	4.0040	1.6486	0.9996	0.0
2	XOR	tanh	0	50	0.50	20	0.50	1.0	42	1.0000	1.0000	0.5000	2.499546	15.2	0.0000	4.2085	1.7249	0.9998	0.0
2	XOR	tanh	0	50	0.50	20	0.50	1.0	123	1.0000	1.0000	0.5000	0.499446	15.2	0.2500	4.0391	1.6870	0.9995	0.0
2	XOR	tanh	0	50	0.50	20	0.50	1.0	7	1.0000	1.0000	0.5000	2.499541	15.2	0.0000	3.9954	1.6702	0.9998	0.0
2	XOR	tanh	0	50	0.50	50	0.50	1.0	42	1.0000	1.0000	0.5000	2.499549	15.2	0.0000	4.2085	1.7247	0.9998	0.0
2	XOR	tanh	0	50	0.50	50	0.50	1.0	123	1.0000	1.0000	0.5000	0.499457	15.2	0.0000	4.0356	1.6849	0.9995	0.0
2	XOR	tanh	0	50	0.50	50	0.50	1.0	7	1.0000	1.0000	0.5000	1.499496	15.8	0.0000	4.0353	1.9241	0.9998	0.0
2	XOR	tanh	0	50	0.50	100	0.50	1.0	42	1.0000	1.0000	0.5000	2.499549	15.2	0.0000	4.2085	1.7247	0.9998	0.0
2	XOR	tanh	0	50	0.50	100	0.50	1.0	123	1.0000	1.0000	0.5000	0.499457	15.2	0.0000	4.0354	1.6847	0.9995	0.0
2	XOR	tanh	0	50	0.50	100	0.50	1.0	7	1.0000	1.0000	0.5000	1.499496	15.8	0.0000	4.0352	1.9241	0.9998	0.0
2	XOR	tanh	0	50	0.50	200	0.50	1.0	42	1.0000	1.0000	0.5000	2.499549	15.2	0.0000	4.2085	1.7247	0.9998	0.0
2	XOR	tanh	0	50	0.50	200	0.50	1.0	123	1.0000	1.0000	0.5000	0.499457	15.2	0.0000	4.0354	1.6846	0.9995	0.0
2	XOR	tanh	0	50	0.50	200	0.50	1.0	7	1.0000	1.0000	0.5000	1.499496	15.8	0.0000	4.0352	1.9241	0.9998	0.0
2	XOR	tanh	0	50	1.00	20	0.50	1.0	42	1.0000	1.0000	0.5000	2.499810	15.2	0.0000	4.2194	1.8197	0.9999	0.0
2	XOR	tanh	0	50	1.00	20	0.50	1.0	123	1.0000	1.0000	0.5000	0.499724	15.2	0.0000	4.0343	1.7565	0.9998	0.0
2	XOR	tanh	0	50	1.00	20	0.50	1.0	7	1.0000	1.0000	0.5000	0.499705	15.2	0.0000	3.9957	1.7429	0.9998	0.0
2	XOR	tanh	0	50	1.00	50	0.50	1.0	42	1.0000	1.0000	0.5000	2.499811	15.2	0.0000	4.2194	1.8197	0.9999	0.0
2	XOR	tanh	0	50	1.00	50	0.50	1.0	123	1.0000	1.0000	0.5000	0.499726	15.2	0.0000	4.0335	1.7556	0.9998	0.0
2	XOR	tanh	0	50	1.00	50	0.50	1.0	7	1.0000	1.0000	0.5000	0.499710	15.2	0.0000	3.9942	1.7401	0.9998	0.0
2	XOR	tanh	0	50	1.00	100	0.50	1.0	42	1.0000	1.0000	0.5000	2.499811	15.2	0.0000	4.2194	1.8197	0.9999	0.0
2	XOR	tanh	0	50	1.00	100	0.50	1.0	123	1.0000	1.0000	0.5000	0.499726	15.2	0.0000	4.0335	1.7554	0.9998	0.0
2	XOR	tanh	0	50	1.00	100	0.50	1.0	7	1.0000	1.0000	0.5000	0.499710	15.2	0.0000	3.9942	1.7400	0.9998	0.0
2	XOR	tanh	0	50	1.00	200	0.50	1.0	42	1.0000	1.0000	0.5000	2.499811	15.2	0.0000	4.2194	1.8197	0.9999	0.0
2	XOR	tanh	0	50	1.00	200	0.50	1.0	123	1.0000	1.0000	0.5000	0.499726	15.2	0.0000	4.0335	1.7554	0.9998	0.0
2	XOR	tanh	0	50	1.00	200	0.50	1.0	7	1.0000	1.0000	0.5000	0.499710	15.2	0.0000	3.9942	1.7400	0.9998	0.0
2	ADD	c19_r1	1	10	0.10	20	0.50	0.1	42	1.0000	1.0000	0.0400	1.022175	9.0	0.0000	0.3353	0.4425	0.1861	0.0
2	ADD	c19_r1	1	10	0.10	20	0.50	0.1	123	1.0000	1.0000	0.0400	1.022167	9.0	0.0000	0.3271	0.4183	0.1861	0.0
2	ADD	c19_r1	1	10	0.10	20	0.50	0.1	7	1.0000	1.0000	0.0400	1.022183	9.1	0.0000	0.3100	0.4325	0.1861	0.0
2	ADD	c19_r1	1	10	0.10	50	0.50	0.1	42	1.0000	1.0000	0.0400	1.022175	9.0	0.0000	0.3356	0.4425	0.1861	0.0
2	ADD	c19_r1	1	10	0.10	50	0.50	0.1	123	1.0000	1.0000	0.0400	1.022167	9.0	0.0000	0.3274	0.4183	0.1861	0.0
