step,raw_loss,masked_loss,accuracy,masked_acc,lr,elapsed_s,samples_seen,mask_frac
3120,2.010562,1.885941,0.464355,0.470443,0.000544,2993.8,399360,0.9871
3130,1.996526,1.852852,0.465332,0.472133,0.000542,3002.7,400640,0.9856
3140,2.023633,1.886494,0.463623,0.470282,0.000539,3013.3,401920,0.9858
3150,1.920608,1.819908,0.475830,0.480819,0.000537,3023.3,403200,0.9896
3160,1.946942,1.827339,0.471436,0.477379,0.000535,3034.1,404480,0.9875
3170,1.969837,1.872108,0.460083,0.464678,0.000532,3042.5,405760,0.9901
3180,1.966078,1.839218,0.470337,0.476444,0.000530,3053.1,407040,0.9872
3190,2.013955,1.859182,0.465942,0.473573,0.000527,3063.0,408320,0.9839
3200,1.943600,1.840105,0.466919,0.471873,0.000525,3073.2,409600,0.9895
3210,1.996315,1.855290,0.464722,0.471397,0.000522,3082.7,410880,0.9858
3220,1.977384,1.870745,0.476440,0.481495,0.000520,3094.1,412160,0.9895
3230,2.006229,1.871220,0.457397,0.463680,0.000517,3103.7,413440,0.9865
3240,1.944440,1.823824,0.475830,0.481829,0.000515,3114.5,414720,0.9875
3250,1.959767,1.834624,0.481934,0.488191,0.000513,3124.9,416000,0.9872
3260,1.964383,1.823987,0.477661,0.484702,0.000510,3134.6,417280,0.9855
3270,1.948883,1.808505,0.482910,0.489968,0.000508,3146.5,418560,0.9856
3280,1.944062,1.840762,0.474976,0.479956,0.000505,3157.9,419840,0.9896
3290,1.912461,1.826997,0.467773,0.471863,0.000503,3167.2,421120,0.9913
3300,1.946643,1.822475,0.478638,0.484672,0.000500,3177.2,422400,0.9875
3310,1.994000,1.852234,0.466675,0.473437,0.000498,3187.8,423680,0.9857
3320,1.981964,1.868992,0.463013,0.468503,0.000495,3196.8,424960,0.9883
3330,1.994191,1.862502,0.468384,0.474876,0.000493,3208.5,426240,0.9863
