step,raw_loss,masked_loss,accuracy,masked_acc,lr,elapsed_s,samples_seen,mask_frac
2690,1.985783,1.806178,0.481995,0.489221,0.000455,1119.4,688640,0.9852
2700,1.914595,1.793371,0.480286,0.485202,0.000452,1123.7,691200,0.9899
2710,1.952904,1.773108,0.484924,0.492133,0.000449,1127.5,693760,0.9854
2720,1.972218,1.811046,0.481934,0.488433,0.000446,1134.5,696320,0.9867
2730,1.946502,1.776293,0.492004,0.498886,0.000443,1139.5,698880,0.9862
2740,1.879467,1.771951,0.490234,0.494612,0.000440,1143.8,701440,0.9911
2750,1.908092,1.788075,0.485962,0.490785,0.000436,1147.6,704000,0.9902
2760,1.934560,1.763535,0.487488,0.494398,0.000433,1152.3,706560,0.9860
2770,1.945336,1.809433,0.477844,0.483212,0.000430,1156.0,709120,0.9889
2780,1.944422,1.781023,0.484802,0.491370,0.000427,1159.4,711680,0.9866
2790,1.942454,1.780495,0.482361,0.488896,0.000424,1162.8,714240,0.9866
2800,1.960011,1.785470,0.482422,0.489381,0.000421,1166.9,716800,0.9858
2810,2.011561,1.812629,0.472290,0.480025,0.000417,1171.9,719360,0.9839
2820,1.891675,1.745080,0.496582,0.502626,0.000414,1178.4,721920,0.9880
2830,1.984184,1.771860,0.479675,0.488076,0.000411,1182.7,724480,0.9828
2840,1.932764,1.772899,0.486389,0.492887,0.000408,1186.8,727040,0.9868
2850,1.977474,1.770560,0.489563,0.498013,0.000405,1190.9,729600,0.9830
2860,1.891193,1.753328,0.489868,0.495493,0.000402,1194.9,732160,0.9886
2870,1.939098,1.766957,0.490662,0.497709,0.000398,1198.9,734720,0.9858
2880,1.933575,1.784549,0.484558,0.490516,0.000395,1202.9,737280,0.9879
2890,1.918225,1.766969,0.483154,0.489155,0.000392,1206.9,739840,0.9877
2900,1.920972,1.743135,0.494873,0.502261,0.000389,1211.0,742400,0.9853
2910,1.928573,1.789478,0.479309,0.484873,0.000386,1214.8,744960,0.9885
2920,1.957688,1.789046,0.482178,0.488861,0.000383,1221.3,747520,0.9863
2930,1.909670,1.771242,0.486267,0.491729,0.000380,1225.7,750080,0.9889
2940,1.965186,1.748958,0.488098,0.496832,0.000377,1229.3,752640,0.9824
2950,1.938237,1.787897,0.481812,0.487796,0.000373,1232.8,755200,0.9877
2960,1.962867,1.767054,0.487976,0.495999,0.000370,1236.7,757760,0.9838
2970,1.945032,1.775641,0.485901,0.492758,0.000367,1242.3,760320,0.9861
2980,1.947922,1.773167,0.487793,0.494861,0.000364,1248.5,762880,0.9857
2990,1.930115,1.780437,0.486145,0.492183,0.000361,1254.4,765440,0.9877
3000,1.880367,1.749989,0.486694,0.491888,0.000358,1260.4,768000,0.9894
3010,1.916104,1.767818,0.484680,0.490609,0.000355,1267.7,770560,0.9879
3020,1.907322,1.760504,0.490234,0.496170,0.000352,1275.9,773120,0.9880
3030,1.966600,1.783213,0.481140,0.488444,0.000349,1281.9,775680,0.9850
3040,1.908612,1.770921,0.485840,0.491358,0.000346,1287.8,778240,0.9888
3050,2.004589,1.769169,0.487793,0.497324,0.000343,1293.9,780800,0.9808
3060,1.918360,1.770004,0.484741,0.490732,0.000340,1299.5,783360,0.9878
3070,1.900030,1.753574,0.492432,0.498363,0.000337,1303.8,785920,0.9881
3080,1.927374,1.737949,0.494324,0.502015,0.000334,1307.3,788480,0.9847
3090,1.944914,1.769050,0.491394,0.498514,0.000331,1311.3,791040,0.9857
3100,1.953078,1.791916,0.481384,0.487785,0.000328,1315.4,793600,0.9869
3110,1.936120,1.756056,0.491699,0.498978,0.000325,1319.3,796160,0.9854
3120,1.854884,1.751663,0.497192,0.501447,0.000322,1325.9,798720,0.9915
3130,1.940823,1.782595,0.486206,0.492519,0.000319,1330.0,801280,0.9872
3140,1.899750,1.766791,0.489685,0.495125,0.000316,1333.7,803840,0.9890
3150,1.894305,1.754316,0.491699,0.497315,0.000313,1337.4,806400,0.9887
3160,1.901529,1.750165,0.491638,0.497806,0.000310,1340.9,808960,0.9876
3170,1.930899,1.775662,0.487427,0.493694,0.000307,1344.5,811520,0.9873
3180,1.903275,1.778224,0.490601,0.495683,0.000304,1348.7,814080,0.9897
3190,1.963951,1.767879,0.486816,0.494820,0.000301,1352.2,816640,0.9838
3200,1.942740,1.779986,0.484192,0.490691,0.000298,1355.7,819200,0.9868
3210,1.934440,1.764048,0.489868,0.496781,0.000295,1361.1,821760,0.9861
3220,1.885909,1.738174,0.498108,0.504170,0.000292,1367.2,824320,0.9880
3230,1.861218,1.735887,0.496704,0.501881,0.000289,1370.8,826880,0.9897
3240,2.011234,1.783920,0.485962,0.495057,0.000286,1374.4,829440,0.9816
3250,1.947271,1.770473,0.487427,0.494520,0.000283,1378.0,832000,0.9857
3260,1.943931,1.760873,0.491699,0.499040,0.000280,1381.6,834560,0.9853
3270,1.907250,1.745789,0.496094,0.502628,0.000278,1385.1,837120,0.9870
3280,1.901191,1.747634,0.490173,0.496354,0.000275,1389.2,839680,0.9875
3290,1.929158,1.776636,0.491028,0.497127,0.000272,1392.9,842240,0.9877
3300,1.879521,1.739300,0.496582,0.502346,0.000269,1396.7,844800,0.9885
3310,1.903628,1.772583,0.489380,0.494572,0.000266,1402.0,847360,0.9895
3320,1.975544,1.761578,0.489868,0.498478,0.000263,1407.8,849920,0.9827
3330,1.961759,1.797676,0.481934,0.488402,0.000261,1411.9,852480,0.9868
3340,1.897572,1.746876,0.496582,0.502657,0.000258,1415.4,855040,0.9879
3350,1.899786,1.762582,0.495728,0.501296,0.000255,1419.0,857600,0.9889
3360,1.886127,1.765340,0.487000,0.491711,0.000252,1422.8,860160,0.9904
3370,1.890598,1.758753,0.490479,0.495682,0.000249,1426.4,862720,0.9895
3380,1.881361,1.740706,0.493408,0.499043,0.000247,1430.2,865280,0.9887
3390,1.897555,1.760378,0.486023,0.491483,0.000244,1434.1,867840,0.9889
3400,1.906872,1.759171,0.495972,0.501884,0.000241,1437.8,870400,0.9882
3410,1.898284,1.757441,0.491150,0.496790,0.000238,1441.1,872960,0.9886
3420,1.922544,1.754866,0.494446,0.501206,0.000236,1447.2,875520,0.9865
3430,1.930057,1.773007,0.486450,0.492797,0.000233,1451.7,878080,0.9871
3440,1.925538,1.752931,0.494324,0.501331,0.000230,1455.4,880640,0.9860
